id,x,y,containmentdatetime,controldatetime,dailyacres,discoveryacres,firecause,firediscoverydatetime,incidenttypecategory,incidenttypekind,initiallatitude,initiallongitude,irwinid,localincidentidentifier,poocounty,poodispatchcenterid,poofips,poostate,uniquefireidentifier,temp_2m,temp_2m_max,humidity,rain,wind_speed_2m,wind_speed_2m_max,wind_speed_10m,wind_speed_10m_max,surface_soil_wetness_5cm_below,surface_soil_wetness_to_bedrock,wind_speed_2m_mean,wind_speed_2m_max_mean,wind_speed_10m_mean,wind_speed_10m_max_mean,humidity_mean,temp_2m_mean,rain_sum,dew_frost_point_2m,wet_bulb_temp_2m,relative_humidity,clear_sky_photosynthetically_active_radiation,all_sky_photosynthetically_active_radiation,all_sky_surface_uv_index
2796,-110.003710643,33.950945296,2020-08-13 18:30:00+00:00,2020-08-13 18:35:00+00:00,2.0,0.1,Natural,2020-07-28 14:03:00+00:00,WF,FI,33.94689,-109.9656,{55E77076-F192-4E75-99EC-A87137622B75},680,Gila,AZSDC,4007,US-AZ,2020-AZFTA-000680,24.24,31.08,11.47,3.04,0.93,1.39,1.84,2.39,0.52,0.5,1.331764705882353,2.5035294117647062,2.536470588235294,4.370588235294117,8.214117647058822,24.87470588235294,10.43,12.67,18.46,53.75,155.89,120.27,2.48
2807,-112.459211356,36.502375494,2020-07-13 21:30:00+00:00,2020-07-14 18:00:00+00:00,2.0,2.0,Natural,2020-07-12 23:17:56+00:00,WF,FI,36.56329,-112.5123,{4AC1AF10-A7BF-433E-9B48-98980506AC97},535,Coconino,AZWDC,4005,US-AZ,2020-AZKNF-000535,30.17,37.79,6.1,0.04,2.5,5.1,3.67,6.98,0.2,0.35,3.24,5.873333333333334,4.873333333333334,8.143333333333333,6.346666666666667,28.386666666666667,0.5399999999999999,3.82,17.0,19.81,159.83,129.9,2.55
2815,-110.458310686,33.296025179,2020-06-13 21:08:00+00:00,2020-06-14 21:48:00+00:00,51.6,3.0,Human,2020-06-12 18:08:59+00:00,WF,FI,33.29314,-110.4482,{821196FF-CF59-464B-97D9-ED22C182C4BB},1550,Gila,AZPHC,4007,US-AZ,2020-AZSCA-001550,28.83,38.23,6.59,0.0,3.48,6.03,5.07,8.19,0.23,0.47,3.283333333333333,6.18,4.803333333333334,8.423333333333334,4.3966666666666665,27.893333333333334,0.01,4.62,16.73,25.5,161.99,153.25,2.88
2854,-112.74661133,35.6316553660001,2020-07-06 00:59:59+00:00,2020-07-16 00:59:59+00:00,1785.0,2.0,Natural,2020-07-05 22:27:00+00:00,WF,FI,35.57167,-112.53,{66EFB596-A31A-4631-B44E-6B9FA9C58911},1211,Coconino,AZWDC,4005,US-AZ,2020-AZA1S-001211,25.98,34.26,5.86,0.0,2.45,4.73,3.55,6.05,0.3,0.38,3.1024999999999996,5.800833333333333,4.526666666666666,7.655,6.1025,26.0525,1.69,3.1,14.54,25.38,164.84,164.65,3.22
2856,-118.98161273,38.27140524,2020-07-02 00:59:59+00:00,2020-07-02 23:44:00+00:00,280.0,0.1,Natural,2020-06-26 17:12:00+00:00,WF,FI,38.22994,-118.98,{AD2062FE-EDF5-4CAE-AD0B-3752074EFD4A},1190,Mono,NVSFC,6051,US-CA,2020-CAOVD-001190,20.05,27.54,7.63,0.91,2.12,3.97,2.84,4.95,0.4,0.38,3.001428571428572,5.668571428571428,4.115714285714286,7.384285714285714,4.672857142857143,17.105714285714285,0.91,6.1,13.08,45.56,164.08,162.78,2.69
2857,-121.004013611,42.2199254080001,2020-08-28 00:56:00+00:00,2020-09-01 20:39:59+00:00,2.0,0.1,Human,2020-08-27 10:27:00+00:00,WF,FI,42.21631,-121.0078,{BA7C4FEA-E947-4E2B-89B5-2EAE119752FC},200382,Klamath,ORLFC,41035,US-OR,2020-OR982S-200382,20.16,29.05,6.71,0.0,1.17,1.95,2.12,3.18,0.34,0.38,1.695,3.1166666666666667,2.83,4.573333333333333,5.666666666666667,19.89,0.0,5.75,12.96,41.62,112.71,108.51,1.52
2860,-120.692113242,40.0942652680001,2020-09-20 15:23:00+00:00,2020-09-21 00:06:00+00:00,1.35,0.1,Human,2020-09-19 18:23:00+00:00,WF,FI,40.05462,-120.7406,{CC277290-666C-4E8E-8D0E-46B2A29474E8},1618,Plumas,CAPNFC,6063,US-CA,2020-CAPNF-001618,14.53,24.77,5.43,0.0,0.39,1.02,1.29,2.42,0.14,0.45,0.45999999999999996,0.8933333333333334,1.5866666666666667,2.86,4.293333333333333,16.103333333333335,0.0,2.1,8.32,50.62,108.74,105.12,1.43
2861,-112.518911866,40.787305991,2020-06-02 19:22:59+00:00,2020-06-25 20:00:00+00:00,6848.8,0.1,Human,2020-05-30 21:35:00+00:00,WF,FI,40.70572,-112.5189,{F7EA0196-9F1D-409C-AA5D-D33B15339185},177,Tooele,UTNUC,49045,US-UT,2020-UTSLD-000177,25.12,33.67,7.75,0.18,4.62,6.5,6.38,8.91,0.44,0.48,2.890740740740741,4.608518518518519,3.9585185185185185,6.036666666666667,6.116666666666667,19.891481481481485,32.550000000000004,7.08,16.11,36.75,156.53,110.75,2.09
2868,-112.36481198,41.815906114,2020-08-01 21:14:59+00:00,2020-08-03 18:00:00+00:00,3.0,3.0,Human,2020-08-01 19:53:00+00:00,WF,FI,41.8159,-112.3648,{5196B6F2-1752-4AA0-B045-F3ABE1E92946},624,Box Elder,UTNUC,49003,US-UT,2020-UTBRS-000624,27.9,36.7,6.9,0.0,1.34,2.88,2.1,3.91,0.38,0.44,1.6633333333333333,3.3333333333333335,2.5033333333333334,4.493333333333333,6.960000000000001,27.669999999999998,0.0,5.55,16.73,29.38,151.22,138.74,2.47
2875,-108.864910393,33.758995328,2020-07-18 14:39:59+00:00,2020-07-19 15:45:00+00:00,3.02,0.1,Natural,2020-07-16 19:24:16+00:00,WF,FI,33.75523,-108.8757,{D9868C3B-4CEE-450C-B48F-AB2523445235},422,Catron,NMSDC,35003,US-NM,2020-NMGNF-000422,19.66,24.74,9.7,2.93,1.85,3.94,2.79,5.14,0.4,0.45,1.87,3.4475,2.7475,4.4425,9.3375,20.4875,4.99,9.67,14.66,54.94,159.05,116.04,2.55
2891,-111.353810855,33.1504551130001,2020-06-13 18:59:59+00:00,2020-06-13 18:59:59+00:00,3.0,0.1,Human,2020-06-07 22:38:59+00:00,WF,FI,33.15309,-111.3546,{A3C9297F-12BC-4F5E-8E32-1ECE31223287},777,Pinal,AZTDC,4021,US-AZ,2020-AZA3S-000777,26.5,34.62,5.0,0.0,3.17,5.93,4.53,7.82,0.12,0.38,2.904285714285714,5.53,4.201428571428571,7.325714285714286,2.9728571428571433,28.400000000000002,0.0,2.18,14.34,23.06,164.94,164.6,2.88
2892,-112.349511346,36.627595516,2020-07-25 00:30:00+00:00,2020-07-29 14:00:00+00:00,71450.0,50.0,Unknown,2020-06-08 22:24:00+00:00,WF,FI,36.62759,-112.3495,{F8C1A230-A324-44A1-BD74-60B77820828C},359,Coconino,AZWDC,4005,US-AZ,2020-AZKNF-000359,9.95,14.57,2.56,0.0,3.6,7.04,5.39,9.77,0.3,0.37,2.4159615384615383,4.5284615384615385,3.6359615384615385,6.203846153846154,5.2851923076923075,23.847692307692306,15.35,-7.81,1.08,29.38,166.44,157.61,2.6
2898,-108.741815876,40.8232885210001,2020-08-06 13:54:59+00:00,2020-09-15 19:20:00+00:00,81.0,0.5,Natural,2020-08-01 22:02:00+00:00,WF,FI,40.87015,-108.7338,{EFF1D90C-6DC4-4496-B966-904E4D738100},239,Moffat,COCRC,8081,US-CO,2020-COLSD-000239,24.73,33.61,5.49,0.01,1.16,2.06,1.68,2.71,0.21,0.4,2.710434782608696,4.98,3.8680434782608697,6.587826086956523,4.679130434782609,20.038260869565217,9.07,1.73,13.23,25.69,151.63,133.71,2.48
2899,-110.43471068,33.2774451780001,2020-08-16 23:39:59+00:00,2020-08-20 19:25:00+00:00,2.5,0.1,Human,2020-08-16 22:51:59+00:00,WF,FI,33.39114,-110.7655,{B6446FA8-AE51-48EA-A961-EFC5517CDD8C},2480,Graham,AZPHC,4009,US-AZ,2020-AZSCA-002480,31.9,41.8,9.34,1.52,2.04,4.27,2.99,6.23,0.19,0.46,1.966,4.386,2.898,6.11,9.436,30.901999999999997,5.24,10.68,21.29,31.56,145.62,118.12,2.46
2903,-113.13691172,38.6733857070001,2020-07-02 00:00:00+00:00,2020-07-08 20:25:00+00:00,17941.0,2.0,Natural,2020-06-25 22:24:00+00:00,WF,FI,38.76735,-113.0497,{513F664C-4236-48CC-B63A-C4E5598BC363},200216,Millard,UTRFC,49027,US-UT,2020-UTRID-200216,25.19,33.12,6.53,0.03,2.91,7.19,3.98,10.01,0.18,0.42,3.255714285714286,5.585714285714286,4.631428571428572,7.751428571428571,4.119285714285715,24.675,0.4,5.08,15.14,29.94,155.88,125.43,2.34
2905,-108.572210303,33.3750352870001,2020-06-19 00:35:00+00:00,2020-06-19 13:34:59+00:00,6.0,0.1,Natural,2020-06-15 18:08:59+00:00,WF,FI,33.3772,-108.5917,{1060EA92-26C4-4B24-B9DC-686FA85D7B0E},281,Catron,NMSDC,35003,US-NM,2020-NMGNF-000281,21.99,29.65,6.16,0.51,1.06,1.88,2.21,3.73,0.38,0.51,1.516,2.63,3.4859999999999998,5.63,4.7700000000000005,19.848,0.9199999999999999,3.1,12.55,31.81,162.88,115.85,2.34
2910,-111.644692954,33.9187949870001,2020-05-11 22:15:00+00:00,2020-05-18 14:26:00+00:00,100.0,20.0,Natural,2020-05-11 04:15:00+00:00,WF,FI,33.90458,-111.6211,{DE8A6184-74CB-4582-8A17-A406ED6A2785},786,Maricopa,AZPHC,4013,US-AZ,2020-AZTNF-000786,23.69,31.98,7.14,0.03,2.77,4.9,4.21,6.66,0.43,0.48,2.40375,4.62375,3.525,6.12,5.6375,22.81875,0.03,7.09,15.4,39.38,154.15,154.1,2.65
2911,-111.381610923,33.990605228,2020-05-18 01:04:00+00:00,2020-05-20 22:08:00+00:00,5.5,0.8,Human,2020-05-17 18:58:00+00:00,WF,FI,33.98557,-111.383,{1ABB0BF4-44EA-43D7-B261-65C87598C9DB},923,Gila,AZPHC,4007,US-AZ,2020-AZTNF-000923,23.08,29.87,5.37,0.0,0.89,1.34,2.16,4.12,0.46,0.52,1.0625,1.6825,2.8625,4.9425,4.6225000000000005,19.5775,0.0,2.5,12.8,27.75,159.12,158.66,2.66
2912,-111.512110926,33.6851951790001,2020-04-25 20:00:00+00:00,2020-05-01 20:00:59+00:00,70.0,2.0,Human,2020-04-24 21:43:59+00:00,WF,FI,33.67754,-111.5009,{475C6B3B-45D7-42F6-867B-FAB08BBC6C82},431,Maricopa,AZPHC,4013,US-AZ,2020-AZTNF-000431,22.98,31.96,6.04,0.0,2.05,4.12,3.09,5.48,0.48,0.51,1.98375,4.03,2.95125,5.33625,5.97375,25.365000000000002,0.0,4.99,13.99,35.12,148.56,149.32,2.36
2913,-111.700311644,40.363656007,2020-09-19 00:00:00+00:00,2020-09-21 00:00:00+00:00,188.0,0.1,Human,2020-09-13 02:22:00+00:00,WF,FI,40.36357,-111.6996,{1343C055-E1A9-4ABF-A914-5A8751A15121},934,Utah,UTNUC,49049,US-UT,2020-UTNWS-000934,20.57,29.73,3.23,0.0,1.63,2.38,2.59,3.55,0.16,0.38,1.6955555555555555,2.8477777777777775,2.6855555555555557,4.022222222222222,4.271111111111111,20.186666666666667,0.7000000000000001,-4.66,7.96,19.44,115.0,114.16,1.67
2916,-116.65641193,34.236164967,2020-08-17 04:30:00+00:00,2020-08-17 23:00:00+00:00,2.5,2.5,Natural,2020-08-15 22:02:40+00:00,WF,FI,34.2574,-116.6902,{724A1CDE-CEDE-469B-9FAE-AFD3E897F095},12355,San Bernardino,CASBCC,6071,US-CA,2020-CABDF-012355,31.12,40.86,9.89,1.49,2.23,5.52,3.2,7.48,0.09,0.38,1.9533333333333334,3.6966666666666668,2.83,5.223333333333334,9.276666666666666,32.160000000000004,1.63,11.82,21.47,33.69,143.4,112.85,2.24
2924,-109.878011267,40.3635961460001,2020-09-18 16:30:00+00:00,2020-09-18 20:16:00+00:00,6.8,4.0,Human,2020-09-17 17:18:00+00:00,WF,FI,40.36024,-109.8957,{290C5393-5E34-4AFB-87A3-67055AEAD012},100404,Uintah,UTUBC,49047,US-UT,2020-UTUOA-100404,18.14,26.62,2.62,0.0,1.09,1.64,2.33,3.88,0.2,0.34,1.0350000000000001,1.71,2.41,4.38,2.865,17.595,0.0,-7.8,5.17,17.0,98.92,97.02,1.48
2928,-111.449964548,33.5439161470001,2020-08-18 16:50:00+00:00,2020-08-24 00:00:00+00:00,22.0,3.0,Natural,2020-08-18 01:54:56+00:00,WF,FI,33.527,-111.4529,{C9AD1C2C-B39E-4481-A53C-6548375E8933},2514,Maricopa,AZPHC,4013,US-AZ,2020-AZTNF-002514,34.16,42.3,8.3,0.36,1.99,4.17,2.91,5.52,0.18,0.43,2.222857142857143,5.041428571428571,3.1700000000000004,6.914285714285714,10.087142857142856,32.33571428571428,5.640000000000001,9.68,21.92,24.38,137.79,128.94,2.34
2931,-115.763612,36.722435305,2020-07-20 15:59:59+00:00,2020-07-20 15:59:59+00:00,63.0,0.1,Human,2020-07-14 23:42:59+00:00,WF,FI,36.72243,-115.7636,{F9969E1F-0FF6-43D6-AC9E-1B84641A4822},500870,Clark,NVLIC,32003,US-NV,2020-NVDSR-500870,27.28,35.55,2.81,0.0,3.75,6.3,5.31,7.94,0.09,0.37,2.457142857142857,4.274285714285714,3.454285714285714,5.304285714285714,4.098571428571428,28.942857142857143,0.18,-6.09,10.6,11.88,159.38,159.6,3.08
2935,-110.891710858,34.3996253110001,2020-10-13 22:30:00+00:00,2020-11-03 20:44:00+00:00,4.0,2.0,Human,2020-10-11 14:06:59+00:00,WF,FI,34.39878,-110.8885,{A7538F43-2FFA-4DDD-B7FD-B4A501489694},1071,Coconino,AZSDC,4005,US-AZ,2020-AZASF-001071,15.75,25.54,4.21,0.0,2.12,3.59,3.98,5.84,0.22,0.4,1.6995833333333332,2.731666666666667,3.22,4.6775,3.3195833333333336,13.510416666666666,5.08,-1.37,7.19,33.88,102.3,102.73,1.53
2948,-110.442010683,33.29948518,2020-10-05 15:07:00+00:00,2020-10-05 15:07:00+00:00,2.7,0.1,Human,2020-09-27 14:47:00+00:00,WF,FI,33.298577,-110.44317,{0EDFDF94-BC80-445F-A0AF-17190FBF50EF},2869,Graham,AZPHC,4009,US-AZ,2020-AZSCA-002869,25.64,33.82,3.78,0.0,2.19,4.93,3.17,6.62,0.16,0.46,1.961111111111111,4.1,3.072222222222222,5.605555555555556,2.964444444444444,24.932222222222222,0.0,-1.94,11.85,17.12,116.91,117.18,1.81
2952,-108.517010333,33.9361153730001,2020-07-01 16:44:59+00:00,2020-07-01 23:03:00+00:00,2.0346,0.1,Human,2020-06-29 21:17:59+00:00,WF,FI,33.96133,-108.1674,{27F2B3A7-8ED8-4BF6-BC48-82B815EFFA04},349,Catron,NMSDC,35003,US-NM,2020-NMN3S-000349,19.83,27.83,5.13,0.0,5.07,7.48,7.13,10.13,0.28,0.38,3.84,5.8133333333333335,5.456666666666667,7.773333333333333,4.863333333333333,19.62,0.0,0.43,10.13,30.38,164.48,162.9,3.04
2954,-119.921913054,39.625005291,2020-07-25 19:08:00+00:00,2020-07-25 19:08:00+00:00,43.0,0.1,Human,2020-07-23 22:28:59+00:00,WF,FI,39.62508,-119.9163,{C0D5CC04-25B8-4748-9058-3B940A57630B},30492,Washoe,NVSFC,32031,US-NV,2020-NVTMFX-030492,21.2,29.67,5.37,0.01,1.32,3.09,2.2,5.32,0.22,0.38,1.1,2.36,1.8733333333333333,4.16,5.3500000000000005,21.849999999999998,1.51,2.04,11.62,30.44,150.46,138.02,2.4
2963,-117.397112221,36.041055124,2020-08-04 18:59:59+00:00,2020-08-04 18:59:59+00:00,261.0,0.1,Unknown,2020-07-29 19:28:59+00:00,WF,FI,36.030673,-117.506728,{DE1057CC-F14B-4352-B80D-75C93219E9ED},11339,Inyo,CASBCC,6027,US-CA,2020-CACDD-011339,30.42,38.75,4.03,0.0,2.66,4.89,3.66,5.95,0.08,0.35,2.837142857142857,4.9957142857142856,3.934285714285714,6.3999999999999995,3.251428571428572,30.252857142857145,0.0,-1.33,14.55,15.44,153.63,154.02,2.92
2965,-111.268811645,41.029556116,2020-08-30 04:43:00+00:00,2020-08-31 21:00:00+00:00,5.7,0.1,Human,2020-08-30 01:51:59+00:00,WF,FI,41.02644,-111.2698,{1EE1873E-EB29-48C1-856E-6FF4F9344640},200843,Summit,UTNUC,49043,US-UT,2020-UTNES-200843,17.67,25.13,4.15,0.0,0.96,1.4,3.29,5.84,0.24,0.46,0.885,1.33,3.0300000000000002,5.365,3.875,13.855,0.0,-2.33,7.67,27.38,122.39,122.58,1.9
2966,-113.357212138,41.543176004,2020-06-05 23:00:00+00:00,2020-06-07 02:00:00+00:00,6293.0,50.0,Natural,2020-06-03 22:18:59+00:00,WF,FI,41.6819,-113.1556,{9928EB4F-C968-4F48-9228-B0A19C486970},201,Box Elder,UTNUC,49003,US-UT,2020-UTBRS-000201,25.08,32.05,7.45,0.02,3.08,5.24,4.22,6.59,0.34,0.44,3.7079999999999997,6.202,4.882,7.918000000000001,7.386,21.606,12.14,7.17,16.12,35.06,158.73,116.7,2.15
2967,-121.082813544,41.721785364,2020-07-31 21:56:00+00:00,2020-11-30 17:29:59+00:00,9.0,1.0,Natural,2020-07-23 19:25:56+00:00,WF,FI,41.72178,-121.0828,{3015EB0F-6721-4ADD-9B7D-DF8DD8DFF756},500,Modoc,CAMICC,6049,US-CA,2020-CAMDF-000500,22.37,29.75,7.14,0.0,1.5,2.3,2.71,3.88,0.32,0.42,1.5205343511450382,2.7385496183206106,2.9110687022900765,4.6762595419847335,4.503587786259542,14.400610687022901,69.82000000000001,6.48,14.43,39.75,151.69,139.8,2.28
2969,-111.986210977,33.117615076,2020-05-24 21:59:59+00:00,2020-05-24 21:59:59+00:00,1.2,1.2,Human,2020-05-18 22:09:59+00:00,WF,FI,33.11864,-111.8788,{A152C637-6642-488C-83D9-E4491D1B7172},954,Pinal,AZPHC,4021,US-AZ,2020-AZPMA-000954,28.38,37.74,4.94,0.0,3.44,6.1,4.96,8.25,0.18,0.38,2.4457142857142857,4.268571428571429,3.597142857142857,5.765714285714286,3.391428571428572,25.50857142857143,0.0,2.89,15.64,22.25,159.15,159.89,2.74
2976,-106.726110019,34.844695604,2021-03-03 21:40:00+00:00,2021-03-04 21:32:00+00:00,8.86,0.1,Human,2021-03-03 19:24:00+00:00,WF,FI,34.91871,-106.6956,{495626F3-E4FB-40D4-A337-B4E21B32F83A},45,Valencia,NMABC,35061,US-NM,2021-NMSPA-000045,7.81,17.9,2.08,0.05,2.22,4.45,3.2,6.55,0.33,0.35,3.16,5.890000000000001,4.575,8.14,2.7199999999999998,7.445,0.12000000000000001,-10.29,-1.24,28.25,108.17,108.37,1.4
2987,-106.013809867,34.895875651,2021-03-13 23:25:00+00:00,2021-03-16 15:59:59+00:00,20.0,0.1,Human,2021-03-13 21:33:00+00:00,WF,FI,34.8646,-106.0516,{0B3A5992-6C37-4928-89CF-DB269B34E491},62,Torrance,NMABC,35057,US-NM,2021-NMN6S-000062,4.23,7.91,2.2,0.02,5.94,8.29,8.27,11.16,0.29,0.34,5.1850000000000005,8.06,7.345,10.865,2.58,3.345,0.97,-9.77,-2.77,35.5,116.91,82.79,1.36
2993,-105.487009627,33.2539754210001,2020-11-22 01:04:00+00:00,2020-11-24 22:14:00+00:00,42.0,1.0,Unknown,2020-11-14 21:49:00+00:00,WF,FI,33.23977,-105.5495,{CE67E7D6-5BCF-4DDA-BD18-E119538C38DA},569,Otero,NMADC,35035,US-NM,2020-NMMEA-000569,7.87,17.19,2.56,0.0,3.73,6.59,6.3,10.14,0.27,0.3,2.3736363636363635,4.259090909090909,4.1045454545454545,6.464545454545455,4.067272727272727,10.59,1.14,-8.05,-0.1,33.44,79.33,79.43,0.89
2994,-111.859611074,34.6922852960001,2020-05-21 05:25:00+00:00,2020-05-23 20:19:59+00:00,8.16,2.0,Human,2020-05-21 01:04:06+00:00,WF,FI,34.69107,-111.8535,{1596168E-0FA3-4577-864A-A2A6A95DF77A},437,Yavapai,AZFDC,4025,US-AZ,2020-AZCOF-000437,17.33,26.74,3.48,0.0,1.9,3.3,3.0,4.57,0.48,0.54,2.3333333333333335,4.623333333333334,3.5499999999999994,6.316666666666666,3.8866666666666667,18.113333333333333,0.0,-3.42,6.96,29.0,162.06,163.13,2.7
3002,-107.433010726,40.274286316,2020-05-03 23:00:00+00:00,2020-05-03 23:00:00+00:00,455.0,50.0,Human,2020-04-30 19:50:00+00:00,WF,FI,40.26891,-107.4214,{1887847B-33D9-4166-A568-1AC56582B45D},20,Routt,COCRC,8107,US-CO,2020-CORTX-000020,12.43,20.27,6.84,0.64,2.69,6.09,4.21,8.34,0.62,0.64,2.665,5.175,3.8975,6.9975,6.6675,10.8225,8.65,4.17,8.3,58.69,141.34,109.03,1.88
3009,-106.063409978,36.088175828,2021-03-17 00:59:59+00:00,2021-03-19 00:49:59+00:00,5.0,5.0,Human,2021-03-16 21:25:00+00:00,WF,FI,36.04662,-106.072,{5790BF40-C898-445E-BC5D-C71DBB65FC53},38,Rio Arriba,NMSFC,35039,US-NM,2021-NMNPA-000038,0.82,9.51,2.93,1.03,2.09,3.65,4.37,7.02,0.42,0.42,1.5499999999999998,2.54,3.2,4.7375,2.715,2.8600000000000003,1.51,-7.2,-3.19,59.88,113.4,71.21,1.12
3022,-106.511409798,32.4371852410001,2020-05-26 00:00:00+00:00,2020-06-12 18:48:00+00:00,11.5,2.0,Human,2020-05-25 22:06:59+00:00,WF,FI,32.43718,-106.5114,{90A1D4A5-D1F4-4197-8985-FAA085A12ED9},183,Doña Ana,NMADC,35013,US-NM,2020-NMLCD-000183,20.6,27.9,4.58,0.0,2.76,4.81,3.89,6.74,0.18,0.27,3.2189473684210523,4.928947368421053,4.498947368421053,6.711052631578948,6.113157894736842,26.024736842105263,7.75,-0.06,10.27,26.94,160.16,152.27,2.38
3031,-110.440510682,33.2899951790001,2020-05-28 17:28:00+00:00,2020-06-01 22:20:00+00:00,1.7,1.7,Human,2020-05-28 10:18:59+00:00,WF,FI,33.28999,-110.4405,{BC7D6778-42BB-48F0-A105-0147F9737CCF},1222,Graham,AZPHC,4009,US-AZ,2020-AZSCA-001222,27.62,37.13,5.19,0.0,2.12,4.45,3.16,6.05,0.34,0.48,2.244,4.0920000000000005,3.2980000000000005,5.678,7.398000000000001,28.506,0.8800000000000001,2.06,14.84,21.69,158.13,149.12,2.44
3044,-111.59381092,33.3857251330001,2020-04-25 01:30:00+00:00,2020-04-29 18:59:59+00:00,80.0,1.5,Human,2020-04-24 22:22:59+00:00,WF,FI,33.36099,-111.601,{ACDF2F53-0518-495D-A270-DCBBCBC59415},289,Maricopa,AZPHC,4013,US-AZ,2020-AZA4S-000289,25.87,35.44,6.04,0.0,1.81,3.32,2.93,4.67,0.38,0.44,1.8433333333333335,3.4283333333333332,2.8383333333333334,4.596666666666667,5.81,27.474999999999998,0.0,5.71,15.79,31.38,148.56,149.32,2.36
3047,-110.459610686,33.2895051780001,2020-05-25 05:00:00+00:00,2020-05-28 23:29:59+00:00,2.5,0.1,Human,2020-05-25 02:47:00+00:00,WF,FI,33.2895,-110.4596,{5D3CE58F-DE93-45F2-BC4D-B17817447B5E},1137,Gila,AZPHC,4007,US-AZ,2020-AZSCA-001137,21.23,30.76,3.48,0.0,1.73,3.27,2.66,4.59,0.36,0.48,2.0324999999999998,4.125,3.0825,5.68,4.165,24.7625,0.0,-3.46,8.88,22.31,162.37,163.44,2.55
3055,-108.475310634,37.446755872,2020-12-29 17:00:00+00:00,2020-12-29 17:00:00+00:00,10.0,0.1,Human,2020-12-11 15:53:00+00:00,WF,FI,37.44675,-108.475533,{4AE0CE68-7B5A-4D76-B664-6B73F0035DBF},1296,Montezuma,CODRC,8083,US-CO,2020-COMNX-001296,-3.46,1.35,2.62,1.17,1.19,2.4,2.73,4.82,0.35,0.36,1.3578947368421053,2.2010526315789476,3.166315789473684,4.689473684210526,2.37,-3.7657894736842104,19.99,-8.0,-5.74,73.25,56.74,38.23,0.33
3059,-110.450910685,33.2934151790001,2020-05-28 06:36:59+00:00,2020-06-18 18:59:59+00:00,3.0,0.1,Human,2020-05-28 04:44:00+00:00,WF,FI,33.29341,-110.4509,{2770CFE2-D723-4789-B15E-1E1132A45AD8},1219,Graham,AZPHC,4009,US-AZ,2020-AZSCA-001219,27.62,37.13,5.19,0.0,2.12,4.45,3.16,6.05,0.34,0.48,2.664090909090909,5.081363636363637,3.9277272727272727,6.9786363636363635,5.285454545454545,26.579090909090908,1.3800000000000001,2.06,14.84,21.69,158.13,149.12,2.44
3060,-108.589112307,33.385016287,2020-06-19 00:10:00+00:00,2020-06-20 00:04:59+00:00,12.0,0.1,Natural,2020-06-15 19:54:34+00:00,WF,FI,33.37748,-108.5882,{C06CAA1A-3B10-4616-923F-7378F7AEB7A2},283,Catron,NMSDC,35003,US-NM,2020-NMGNF-000283,21.99,29.65,6.16,0.51,1.06,1.88,2.21,3.73,0.38,0.51,1.4733333333333334,2.5883333333333334,3.385,5.576666666666667,4.503333333333333,19.883333333333333,0.9199999999999999,3.1,12.55,31.81,162.88,115.85,2.34
3071,-107.171910734,40.792506401,2020-09-07 17:05:00+00:00,2020-09-13 20:25:00+00:00,2.0,0.5,Natural,2020-09-03 19:47:32+00:00,WF,FI,40.6886,-108.5414,{E29BB042-A13E-4C00-9A2B-06C69D2FC485},345,Routt,COCRC,8107,US-CO,2020-WYMRF-000345,21.75,32.08,3.66,0.01,1.34,2.4,2.02,3.16,0.19,0.39,2.57,4.3545454545454545,3.7218181818181817,6.001818181818181,3.7572727272727273,15.835454545454546,12.18,-3.31,9.23,20.75,128.82,128.91,2.0
3080,-114.312111499,34.143755088,2021-02-20 00:59:59+00:00,2021-02-26 18:30:00+00:00,132.0,1.0,Human,2021-02-17 18:09:00+00:00,WF,FI,34.07698,-114.3555,{0B1515B9-74D6-4F0F-B892-797EC07F4F4C},105,La Paz,AZPDC,4012,US-AZ,2021-AZCRA-000105,11.69,18.77,1.95,0.0,4.23,6.92,6.03,9.11,0.26,0.38,2.894,5.101000000000001,4.206,6.87,1.8359999999999999,13.646,0.0,-8.77,1.46,23.94,95.15,94.84,1.05
3088,-109.316011289,41.4288663150001,2020-06-18 20:00:00+00:00,2020-06-26 13:30:00+00:00,10.0,0.1,Human,2020-06-18 17:28:00+00:00,WF,FI,41.43629,-109.3138,{363234AB-AAC6-46EA-A895-FBC237D068DB},200159,Sweetwater,WYCPC,56037,US-WY,2020-WYSWX-200159,11.5,19.83,4.15,0.04,1.37,2.41,2.02,3.31,0.37,0.39,2.427777777777778,4.5088888888888885,3.3922222222222222,5.912222222222223,6.091111111111111,18.22222222222222,0.8999999999999999,-1.94,4.78,46.69,167.47,153.45,2.48
3093,-110.439310647,32.7906851070001,2020-08-26 22:30:00+00:00,2020-09-02 16:09:00+00:00,71.0,20.0,Natural,2020-08-25 01:38:00+00:00,WF,FI,32.83691,-110.3365,{447DB6D9-32E4-4C82-AA78-AC470F558F2B},1870,Graham,AZTDC,4009,US-AZ,2020-AZA3S-001870,30.71,38.26,9.64,0.25,2.07,3.83,3.05,5.09,0.3,0.46,2.0822222222222226,4.233333333333333,3.0,5.63,11.168888888888889,29.217777777777776,7.33,11.52,21.12,33.38,129.92,118.84,2.16
