X,Y,ContainmentDateTime,ControlDateTime,DailyAcres,DiscoveryAcres,FireCause,FireDiscoveryDateTime,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,IrwinID,LocalIncidentIdentifier,POOCounty,POODispatchCenterID,POOFips,POOState,UniqueFireIdentifier,total_acres,fire_id
-106.554010326,38.5110561430001,2020-05-08 00:08:00+00:00,2020-05-08 21:58:00+00:00,2.0,2.0,Human,2020-05-07 19:25:00+00:00,WF,FI,38.5099,-106.5515,{65DC2D5E-9E12-4AE7-B19D-343F0CDD6C4F},000044,Gunnison,COMTC,08051,US-CO,2020-COGMF-000044,4.0,3639
-112.49101111,33.5802151130001,2020-05-23 21:00:00+00:00,2020-05-25 00:59:59+00:00,128.0,128.0,Human,2020-05-22 01:15:00+00:00,WF,FI,33.56688,-112.4975,{84434CC2-474A-4426-BFB3-6E47297EC2EE},000532,Maricopa,AZPDC,04013,US-AZ,2020-AZA4S-000532,256.0,3642
-112.170011954,41.9030361390001,2020-08-15 02:00:00+00:00,2020-08-17 19:30:00+00:00,2.0,0.1,Human,2020-08-15 01:10:49+00:00,WF,FI,41.92395,-112.1718,{EDC140B0-3AC2-4923-9EFC-656F77DAAF89},000732,Box Elder,UTNUC,49003,US-UT,2020-UTBRS-000732,2.1,3643
-107.033409992,33.6116654,2020-06-11 22:30:00+00:00,2020-06-24 18:59:59+00:00,325.0,0.1,Natural,2020-06-06 14:51:00+00:00,WF,FI,33.67056,-107.0189,{32916CD7-6E74-45B4-8B15-F4D76DC746F6},000194,Socorro,NMSFC,35053,US-NM,2020-NMSCD-000194,325.1,3651
-109.299910453,33.3499452460001,2020-07-23 00:00:00+00:00,2020-07-23 00:01:00+00:00,20.0,0.1,Natural,2020-07-11 00:00:55+00:00,WF,FI,33.34595,-109.2972,{E3FC1009-F5E7-4A18-A32E-CEA96CD7A623},000563,Greenlee,AZFDC,04011,US-AZ,2020-AZASF-000563,20.1,3655
-109.258710354,32.010295048,2020-08-04 01:20:00+00:00,2020-08-05 19:20:00+00:00,7.4,0.1,Natural,2020-08-02 02:50:16+00:00,WF,FI,32.01249,-109.2547,{CA1ECD3B-FB49-4886-83A1-935D8D5BF74B},000705,Cochise,AZTDC,04003,US-AZ,2020-AZCNF-000705,7.5,3668
-113.365211618,37.3525755380001,2020-07-28 00:49:59+00:00,2020-07-28 21:35:00+00:00,26.0,3.0,Natural,2020-07-24 21:34:42+00:00,WF,FI,37.3856,-113.3526,{004973E8-57E4-4894-A51F-6DAE20C3AC50},000532,Washington,UTCDC,49053,US-UT,2020-UTDIF-000532,29.0,3674
-108.461541173,38.739448796,2020-07-21 23:00:00+00:00,2020-07-22 15:59:59+00:00,1.1,0.5,Natural,2020-07-21 01:02:59+00:00,WF,FI,38.73845,-108.4603,{3EAE8073-6FE9-4A17-9DCB-45ABB714E5EC},000278,Mesa,COGJC,08077,US-CO,2020-COGRD-000278,1.6,3688
-111.688510962,33.7015851720001,2020-06-07 19:15:00+00:00,2020-06-20 23:00:00+00:00,106.0,0.1,Human,2020-06-03 19:14:00+00:00,WF,FI,33.58128,-111.676,{F260FBE8-C668-4788-8618-6C41D2875C15},001362,Maricopa,AZPHC,04013,US-AZ,2020-AZSRA-001362,106.1,3701
-106.064810368,39.8512463590001,2020-11-14 00:59:59+00:00,2020-11-30 23:16:00+00:00,14833.0,1.0,Human,2020-08-14 17:42:59+00:00,WF,FI,39.8514,-106.0775,{D4175FA1-8BB6-4E9E-9A8E-C737957CBF67},000641,Grand,COFTC,08049,US-CO,2020-COARF-000641,14834.0,3702
-108.207710383,35.3676955980001,2020-05-07 03:00:00+00:00,2020-05-11 00:40:00+00:00,4.7,0.1,Unknown,2020-05-06 19:50:00+00:00,WF,FI,35.40245,-108.2232,{944CB21C-1F99-48F6-98EE-D27532916578},000118,McKinley,NMSFC,35031,US-NM,2020-NMN6S-000118,4.8,3712
-105.734109787,34.682515634,2021-02-28 21:59:59+00:00,2021-03-05 18:59:59+00:00,1462.0,0.1,Human,2021-02-27 21:30:00+00:00,WF,FI,34.68186,-105.7335,{2A837C38-89EF-46AD-B352-E3E426FF76E1},000039,Torrance,NMABC,35057,US-NM,2021-NMN6S-000039,1462.1,3715
-110.689210751,33.540275202,2020-08-15 19:38:59+00:00,2020-09-10 18:59:59+00:00,393.0,5.0,Human,2020-08-08 19:34:59+00:00,WF,FI,33.54219,-110.6914,{3B7D9515-283C-4610-A13A-E1E63F6C5DEE},002398,Gila,AZPHC,04007,US-AZ,2020-AZTNF-002398,398.0,3717
-120.507650511,40.5023081300001,2020-07-29 02:57:00+00:00,2020-07-31 01:54:00+00:00,171.0,0.1,Natural,2020-07-27 00:56:59+00:00,WF,FI,40.50385,-120.509617,{9FC0850E-F026-4E9B-8904-D584F1CFF388},004098,Lassen,CASIFC,06035,US-CA,2020-CANOD-004098,171.1,3728
-112.325111111,34.0224451810001,2020-06-27 00:59:59+00:00,2020-06-29 00:59:59+00:00,18.0,10.0,Human,2020-06-25 15:03:00+00:00,WF,FI,34.02161,-112.3249,{10DC316C-DE1D-4218-B429-CA6DC67EAE3B},001019,Yavapai,AZPDC,04025,US-AZ,2020-AZA5S-001019,28.0,3730
-109.959410493,31.9420450050001,2021-02-25 00:00:00+00:00,2021-02-26 21:59:59+00:00,22.0,1.0,Human,2021-02-23 20:54:00+00:00,WF,FI,31.9119,-109.989,{A26E387B-C4A3-4B3E-8460-85579D4918AE},000088,Cochise,AZTDC,04003,US-AZ,2021-AZCNF-000088,23.0,3735
-105.370491389,40.6873678470001,2020-06-06 23:12:00+00:00,2020-06-07 18:14:59+00:00,16.0,0.5,Human,2020-06-05 17:35:00+00:00,WF,FI,40.69527,-105.3748,{737DA9CA-7156-47A8-95ED-CAB623A0BA06},000177,Larimer,COFTC,08069,US-CO,2020-COLRX-000177,16.5,3741
-111.806911612,39.944845951,2020-10-31 14:00:00+00:00,2020-10-31 18:00:00+00:00,22.07,1.0,Human,2020-10-12 21:46:59+00:00,WF,FI,39.94484,-111.8069,{EDCDD61D-0ED8-4A71-AD85-EEF452898172},001071,Utah,UTNUC,49049,US-UT,2020-UTNWS-001071,23.07,3749
-109.927911302,40.5580661650001,2020-07-20 23:00:00+00:00,2020-07-21 21:46:59+00:00,3.1,3.1,Human,2020-07-20 20:26:59+00:00,WF,FI,40.53919,-109.9427,{98D46862-D1AD-4EED-A253-2DE91032516D},100240,Uintah,UTUBC,49047,US-UT,2020-UTNES-100240,6.2,3751
-105.582656139,36.311993466,2020-05-26 20:38:00+00:00,2020-05-27 18:45:00+00:00,2.0,2.0,Human,2020-05-26 17:03:59+00:00,WF,FI,36.31187,-105.5812,{7E43A3A3-3D4B-42B6-A485-99A9FB3349D3},000159,Taos,NMTDC,35055,US-NM,2020-NMCAF-000159,4.0,3766
-110.463510692,33.3596651880001,2020-05-11 18:36:00+00:00,2020-05-11 18:36:00+00:00,1.7,0.5,Human,2020-05-09 23:52:59+00:00,WF,FI,33.34954,-110.4594,{5CDFF23D-8673-465F-96CA-DDF727D9A525},000731,Gila,AZPHC,04007,US-AZ,2020-AZSCA-000731,2.2,3768
-112.632511495,37.5357156090001,2020-07-25 00:24:59+00:00,2020-07-26 21:04:59+00:00,43.5,5.0,Natural,2020-07-20 19:49:00+00:00,WF,FI,37.53571,-112.6326,{EF834F33-40C3-4D25-98F8-96FC56F5998C},000480,Kane,UTCDC,49025,US-UT,2020-UTDIF-000480,48.5,3776
-106.138110083,37.043925963,2020-05-09 23:50:00+00:00,2020-06-30 17:00:00+00:00,48.0,3.0,Human,2020-05-09 19:28:59+00:00,WF,FI,37.04392,-106.1381,{23E08563-C28B-4614-B371-9563A77E1195},000347,Conejos,COPBC,08021,US-CO,2020-COCJX-000347,51.0,3778
-111.347010919,34.0274052350001,2020-07-21 15:45:00+00:00,2020-07-22 23:29:59+00:00,7.78,0.1,Human,2020-07-20 22:05:59+00:00,WF,FI,34.03682,-111.366,{09ED6E71-9B79-4467-80C7-0EA2C54658C3},002174,Gila,AZPHC,04007,US-AZ,2020-AZTNF-002174,7.88,3779
-113.390911848,39.3270657630001,2020-08-10 00:00:00+00:00,2020-09-14 17:00:00+00:00,1885.0,0.1,Unknown,2020-07-19 14:19:00+00:00,WF,FI,39.32455,-113.3765,{484E1B16-5694-4FC0-AB6E-C772F2BBB8DB},200342,Millard,UTRFC,49027,US-UT,2020-UTRID-200342,1885.1,3788
-111.500310906,33.4518251470001,2020-09-16 20:29:59+00:00,2020-10-08 21:30:59+00:00,3.0,0.1,Human,2020-09-14 20:39:00+00:00,WF,FI,35.33199,-114.1945,{26734425-5E0D-43ED-876D-355799AF9050},001960,Pinal,AZPHC,04021,US-AZ,2020-AZPHD-001960,3.1,3794
-113.273011153,32.060674868,2020-06-24 18:00:00+00:00,2020-07-01 17:51:59+00:00,10.9,0.1,Human,2020-06-12 19:49:00+00:00,WF,FI,32.16467,-113.4705,{68E790B8-447A-43AE-83B6-4EF92F9ABA08},000451,Pima,AZTDC,04019,US-AZ,2020-AZCPR-000451,11.0,3801
-110.622510651,32.301445028,2020-10-21 22:30:00+00:00,2020-10-21 22:30:00+00:00,183.0,5.0,Human,2020-10-17 22:47:59+00:00,WF,FI,32.30674,-110.6219,{8DFCCEC6-E5CE-4720-9AD3-F5B75A552243},000984,Pima,AZTDC,04019,US-AZ,2020-AZCNF-000984,188.0,3809
-113.213511341,34.7403452250001,2020-08-31 18:30:00+00:00,2020-08-31 18:30:00+00:00,5000.0,239.0,Natural,2020-08-24 17:28:00+00:00,WF,FI,34.74034,-113.2135,{C6EBA96D-35DF-4D28-9E9E-915B5F3BCF3C},001861,Yavapai,AZPDC,04025,US-AZ,2020-AZA5S-001861,5239.0,3812
-109.727311207,40.143186131,2020-03-01 04:18:59+00:00,2020-03-02 19:44:00+00:00,5.0,1.0,Unknown,2020-03-01 03:40:59+00:00,WF,FI,40.14318,-109.7273,{80E0C5D6-4921-4A14-9B8F-32FF2F248F72},100008,Uintah,UTUBC,49047,US-UT,2020-UTUOA-100008,6.0,3817
-112.51541188,40.899896003,2020-06-03 00:59:59+00:00,2020-06-13 19:30:00+00:00,5444.0,0.1,Human,2020-06-01 18:46:59+00:00,WF,FI,40.91275,-112.5143,{0B028DE4-4086-401A-856E-7E51C39DE748},000189,Tooele,UTNUC,49045,US-UT,2020-UTNWS-000189,5444.1,3820
-105.879210418,40.608706473,2020-12-03 00:59:59+00:00,2021-01-12 15:00:00+00:00,208913.0,0.1,Human,2020-08-13 19:47:59+00:00,WF,FI,40.47683,-105.8225,{53741A13-D269-4CD5-AF91-02E094B944DA},000636,Larimer,COFTC,08069,US-CO,2020-COARF-000636,208913.1,3827
-113.983212062,40.1052858030001,2020-06-08 00:30:00+00:00,2020-06-08 00:35:00+00:00,16.0,16.0,Human,2020-06-05 21:58:00+00:00,WF,FI,40.05033,-113.9832,{C02FE7DD-7F6E-4804-8A57-76985B3AEF88},000215,Tooele,UTNUC,49045,US-UT,2020-UTNWS-000215,32.0,3835
-111.147310853,33.6734751970001,2020-08-18 19:44:59+00:00,2020-08-21 18:40:00+00:00,10.0,3.0,Natural,2020-08-18 00:56:53+00:00,WF,FI,33.6659,-111.1475,{3C50DDE4-2F77-493B-804C-365550E2CD2A},002509,Gila,AZPHC,04007,US-AZ,2020-AZTNF-002509,13.0,3847
-116.995711995,34.308614956,2020-07-10 17:45:00+00:00,2020-07-12 16:30:00+00:00,1.5,0.1,Human,2020-07-10 14:42:59+00:00,WF,FI,34.28711,-116.9697,{F2FBCF3D-D997-417C-9AD9-2C3C7FE6817C},010235,San Bernardino,CASBCC,06071,US-CA,2020-CABDF-010235,1.6,3850
-111.988711668,40.0981459550001,2020-06-26 01:57:59+00:00,2020-06-28 14:00:00+00:00,3.75,0.1,Natural,2020-06-26 01:40:00+00:00,WF,FI,40.0971,-111.9588,{166BD930-EF56-4CAC-A66C-7530F3E02A81},000353,Utah,UTNUC,49049,US-UT,2020-UTNWS-000353,3.85,3855
-112.060311088,34.3747052430001,2020-08-26 03:00:00+00:00,2020-08-27 16:47:00+00:00,13.0,0.1,Natural,2020-08-25 22:33:17+00:00,WF,FI,34.392,-112.0265,{7125926A-D72E-4937-8468-D009D6031CB8},001756,Yavapai,AZPDC,04025,US-AZ,2020-AZPNF-001756,13.1,3865
-111.674528074,35.118622364,2020-06-18 04:09:59+00:00,2020-06-19 21:59:59+00:00,2.5,2.0,Human,2020-06-18 00:45:00+00:00,WF,FI,35.09795,-111.6843,{A4E63071-A88F-466C-B06F-3E02E7027118},000786,Coconino,AZFDC,04005,US-AZ,2020-AZCOF-000786,4.5,3867
-110.701943764,33.681338221,2020-06-19 19:30:00+00:00,2020-06-19 19:30:00+00:00,5.0,0.1,Natural,2020-06-02 00:49:00+00:00,WF,FI,33.60664,-110.6569,{FA3A675B-64C2-49D1-887C-9A3BD5CB208F},001337,Gila,AZPHC,04007,US-AZ,2020-AZTNF-001337,5.1,3870
-112.175511936,41.7724561250001,2020-07-07 19:30:00+00:00,2020-07-24 15:33:59+00:00,1.5,0.1,Human,2020-07-07 19:02:40+00:00,WF,FI,41.77245,-112.1755,{F09B97D7-BEE6-4E21-8410-8C3D84ABA5B1},000430,Box Elder,UTNUC,49003,US-UT,2020-UTBRS-000430,1.6,3871
-112.229711044,33.377905099,2020-06-26 23:00:00+00:00,2020-06-26 23:00:00+00:00,125.0,3.0,Human,2020-05-31 23:19:59+00:00,WF,FI,33.3774,-112.2468,{623B4DB1-9964-4F43-86B3-46705F9E5F35},001317,Maricopa,AZPHC,04013,US-AZ,2020-AZPMA-001317,128.0,3874
-116.085268584,32.6281726930001,2020-07-10 22:37:00+00:00,2020-07-13 17:39:59+00:00,103.0,0.1,Human,2020-07-07 19:28:00+00:00,WF,FI,32.627314,-116.086849,{DA13F2E5-F52A-4168-A1B0-9282ABA7F5C9},010135,Imperial,CASBCC,06025,US-CA,2020-CACDD-010135,103.1,3882
-120.84811328,40.186205263,2020-08-20 18:59:59+00:00,2020-08-25 03:00:00+00:00,8.0,0.1,Natural,2020-08-17 18:27:56+00:00,WF,FI,40.1862,-120.8481,{74209E66-692E-4B2F-B18D-8D7ECD643C8F},001294,Plumas,CAPNFC,06063,US-CA,2020-CAPNF-001294,8.1,3885
-113.692211679,37.344145515,2020-10-04 11:00:00+00:00,2020-10-09 18:59:59+00:00,1.25,1.3,Human,2020-10-04 06:49:59+00:00,WF,FI,37.34414,-113.6921,{C18BC59B-B07D-4D10-8B3B-C905B017A289},000884,Washington,UTCDC,49053,US-UT,2020-UTSWS-000884,2.55,3888
-116.963699414,33.9915343710001,2020-11-15 14:00:00+00:00,2021-01-05 00:59:59+00:00,33424.0,0.1,Human,2020-07-31 23:59:23+00:00,WF,FI,33.991967,-116.963725,{92EB6A48-F988-48C5-BE65-EB3140DC6E27},096640,Riverside,CARRCC,06065,US-CA,2020-CARRU-096640,33424.1,3908
-117.163601616,34.143330313,2020-12-01 20:00:00+00:00,2020-12-01 20:00:00+00:00,7.5,1.0,Human,2020-11-28 03:37:59+00:00,WF,FI,34.1717,-117.1282,{4C53827D-8A2A-4AB5-9C6C-4A30A6390208},018730,San Bernardino,CASBCC,06071,US-CA,2020-CABDF-018730,8.5,3909
-110.432710683,33.317995184,2021-03-09 18:00:00+00:00,2021-03-09 18:00:00+00:00,1.5,0.3,Human,2021-02-11 20:58:59+00:00,WF,FI,33.30834,-110.4446,{C8A27AA2-304A-4C0B-9A96-6B103289FF11},000217,Graham,AZPHC,04009,US-AZ,2021-AZSCA-000217,1.8,3912
-110.449610688,33.341115186,2020-08-04 05:15:00+00:00,2020-08-11 15:33:00+00:00,8.0,0.1,Human,2020-08-04 03:30:00+00:00,WF,FI,33.34111,-110.4496,{6F8D04F2-E43D-4C53-AB82-8195454C9A49},002362,Gila,AZPHC,04007,US-AZ,2020-AZSCA-002362,8.1,3924
-110.453710686,33.3082051810001,2020-05-18 02:00:59+00:00,2020-05-21 01:34:59+00:00,12.6,0.1,Human,2020-05-17 23:34:00+00:00,WF,FI,33.30704,-110.4502,{3C597905-3F2B-4DB4-A666-4027B3353A2F},000935,Gila,AZPHC,04007,US-AZ,2020-AZSCA-000935,12.7,3930
-113.154211654,38.063625636,2020-10-05 23:00:00+00:00,2020-10-14 21:00:00+00:00,261.0,1.0,Human,2020-10-03 16:18:00+00:00,WF,FI,37.7567,-112.6976,{2B452517-FF46-4D4C-B0C8-EA9391EE8929},000882,Iron,UTCDC,49021,US-UT,2020-UTSWS-000882,262.0,3943
-110.542011633,42.010116284,2020-07-19 23:29:59+00:00,2020-07-21 23:00:00+00:00,3.0,0.1,Unknown,2020-07-19 20:23:00+00:00,WF,FI,42.01322,-110.5271,{85B11D26-0AFC-4B9F-AAC1-4E0C5172E525},200368,Lincoln,WYCPC,56023,US-WY,2020-WYLIX-200368,3.1,3945
-108.811610731,37.696705884,2020-06-16 02:28:00+00:00,2020-06-18 01:21:00+00:00,4.72,0.3,Natural,2020-06-15 19:02:59+00:00,WF,FI,37.66281,-108.8884,{A76CBBCA-4FE5-4290-B1D0-51F2D42FC5F4},000433,Dolores,CODRC,08033,US-CO,2020-CODLX-000433,5.02,3949
-105.64731006,37.92045612,2020-08-01 20:29:59+00:00,2020-08-01 23:39:59+00:00,73.0,5.0,Natural,2020-07-31 21:32:00+00:00,WF,FI,37.88756,-105.5004,{F96EAA25-CAFC-482F-8E3F-4EF0D850F5CC},001561,Saguache,COPBC,08109,US-CO,2020-COGSP-001561,78.0,3954
-114.601612267,40.751722822,2020-06-02 01:12:59+00:00,2020-06-02 01:12:59+00:00,503.07,35.0,Natural,2020-05-30 23:47:00+00:00,WF,FI,40.751717,-114.601617,{C52592C6-D14F-416D-97B1-B71D711FF569},010050,Elko,NVEIC,32007,US-NV,2020-NVEKD-010050,538.0699999999999,3959
-108.195010834,39.7932861990001,2020-07-18 19:44:59+00:00,2020-09-10 14:00:00+00:00,212.0,2.0,Natural,2020-07-13 15:17:00+00:00,WF,FI,39.79398,-108.196,{17FE58FC-7C2C-44AF-8E00-81BCAEA7A14D},000165,Rio Blanco,COCRC,08103,US-CO,2020-COWRD-000165,214.0,3961
-115.618211932,36.3057652680001,2020-07-08 00:59:59+00:00,2020-08-13 18:59:59+00:00,2758.0,0.1,Human,2020-06-28 21:23:00+00:00,WF,FI,36.30917,-115.6191,{98720F10-0760-4A61-944A-14C27AC54A8F},500732,Clark,NVLIC,32003,US-NV,2020-NVHTF-500732,2758.1,3965
-112.942712105,41.8726060720001,2020-08-20 00:59:59+00:00,2020-08-27 12:00:00+00:00,529.4,1.0,Natural,2020-08-19 22:43:00+00:00,WF,FI,41.84214,-113.0172,{71772943-970A-413E-A96D-05D914824EAD},000768,Box Elder,UTNUC,49003,US-UT,2020-UTSLD-000768,530.4,3987
-112.162818991,33.982413959,2020-07-06 01:47:00+00:00,2020-07-09 00:00:00+00:00,83.0,0.1,Human,2020-07-04 19:21:59+00:00,WF,FI,33.96796,-112.1555,{6F6C5652-97BE-48CC-973F-8AD1165BF4DC},001172,Maricopa,AZPDC,04013,US-AZ,2020-AZPHD-001172,83.1,3991
-106.757330215,36.9872859170001,2020-07-18 02:00:00+00:00,2020-07-24 19:44:59+00:00,8.6,8.6,Natural,2020-07-15 22:09:00+00:00,WF,FI,37.00383,-106.792297,{38F8F0A9-9A54-4139-AF23-A84A1C2DFEB7},000372,Rio Arriba,NMTDC,35039,US-NM,2020-NMN1S-000372,17.2,3995
-114.256011607,35.5214452610001,2020-07-30 01:30:00+00:00,2020-08-02 17:00:00+00:00,94.0,30.0,Human,2020-07-29 07:43:00+00:00,WF,FI,35.56024,-114.267,{AA1BB624-4EBF-4B5D-BDBC-5BF59EFBE768},001446,Mohave,AZPDC,04015,US-AZ,2020-AZCRD-001446,124.0,3997
-109.027510515,34.8900354830001,2020-06-16 20:58:59+00:00,2020-06-16 20:58:59+00:00,14.0,0.5,Human,2020-06-15 19:38:00+00:00,WF,FI,34.89003,-109.0275,{92622156-9BF0-402D-862E-5ACD832ECAD7},000235,Cibola,NMSFC,35006,US-NM,2020-NMZUA-000235,14.5,4001
-111.07907564,33.1775139910001,2020-11-08 23:29:59+00:00,2020-11-22 00:00:00+00:00,500.0,1.0,Natural,2020-11-07 18:46:00+00:00,WF,FI,33.1936,-111.0526,{B5E17435-8D6D-4D8A-A30A-AD2C46A6BAF6},001031,Pinal,AZTDC,04021,US-AZ,2020-AZGID-001031,501.0,4009
-106.705441268,40.8761803090001,2020-09-04 15:59:59+00:00,2020-09-28 20:50:00+00:00,11.0,1.0,Natural,2020-08-27 22:16:56+00:00,WF,FI,40.87994,-106.6998,{75E124E4-9C67-4E1F-9EC5-FE291556A27B},000310,Routt,COCRC,08107,US-CO,2020-WYMRF-000310,12.0,4014
-112.331411064,33.3823650950001,2020-06-30 15:58:00+00:00,2020-06-30 15:59:00+00:00,819.0,0.1,Human,2020-06-27 01:14:00+00:00,WF,FI,33.37785,-112.3225,{1BC7367B-9119-4304-8EDC-468FB6C686ED},000514,Maricopa,AZPDC,04013,US-AZ,2020-AZBAR-000514,819.1,4031
-120.284013547,42.545855497,2020-08-16 03:29:00+00:00,2020-08-17 19:47:00+00:00,2.1,0.1,Natural,2020-08-16 00:08:59+00:00,WF,FI,42.54961,-120.2866,{E66892BE-DD3A-4503-B0E4-A922E9E47644},200334,Lake,ORLFC,41037,US-OR,2020-ORLAD-200334,2.2,4032
-108.852511215,41.615286374,2020-06-28 03:00:00+00:00,2020-06-29 17:00:00+00:00,1.6,0.1,Unknown,2020-06-27 23:51:59+00:00,WF,FI,41.615283,-108.852617,{338B157B-F462-4CC9-BF8E-90280BB9C1D2},200209,Sweetwater,WYCPC,56037,US-WY,2020-WYRSD-200209,1.7000000000000002,4033
-112.444011945,41.4647560700001,2020-07-29 01:30:00+00:00,2020-08-27 00:00:00+00:00,889.0,0.1,Human,2020-07-26 17:06:59+00:00,WF,FI,41.48861,-112.4614,{C0B5B2A9-1583-4489-92B0-5ACE601CB32B},000573,Box Elder,UTNUC,49003,US-UT,2020-UTBRS-000573,889.1,4036
-119.650012901,38.7754852370001,2020-08-27 00:59:59+00:00,2020-08-28 18:20:00+00:00,11.0,1.0,Natural,2020-08-25 08:25:00+00:00,WF,FI,38.77638,-119.649,{4375E81F-FBDD-4D6E-9833-D09BFAADD4E7},030662,Douglas,NVSFC,32005,US-NV,2020-NVCCD-030662,12.0,4037
-113.630712226,41.772006005,2020-07-26 22:53:00+00:00,2020-08-27 00:00:00+00:00,2658.0,0.1,Human,2020-07-20 19:08:00+00:00,WF,FI,41.76225,-113.482,{3B7FBD14-4608-44CC-887F-42637A4DC275},000528,Box Elder,UTNUC,49003,US-UT,2020-UTBRS-000528,2658.1,4052
-111.462311619,40.541246046,2020-05-20 02:00:00+00:00,2020-05-23 16:30:00+00:00,683.0,1.0,Human,2020-05-12 18:39:00+00:00,WF,FI,40.55244,-111.4646,{6D473C73-A0DD-45FE-9247-8DFB1D369401},200119,Wasatch,UTNUC,49051,US-UT,2020-UTNES-200119,684.0,4056
-110.8246485,33.1704997100001,2020-06-08 00:08:59+00:00,2020-06-08 00:08:59+00:00,225.0,0.1,Natural,2020-06-06 04:21:00+00:00,WF,FI,33.178,-110.8109,{0C7EA6CE-19AD-41DD-9D1A-A933D6BE5E12},000744,Gila,AZTDC,04007,US-AZ,2020-AZA3S-000744,225.1,4065
-118.751895698,42.208461261,2020-08-18 21:23:00+00:00,2020-08-18 21:23:00+00:00,9.3,0.1,Natural,2020-08-16 23:12:00+00:00,WF,FI,42.2056,-118.7676,{568FCB92-9BB9-4C06-B49E-E3A826209AF4},002104,Harney,ORBIC,41025,US-OR,2020-ORBUD-002104,9.4,4071
-112.48681154,38.2137657000001,2020-07-05 01:15:00+00:00,2020-07-07 17:29:59+00:00,1.29,0.1,Human,2020-07-03 18:06:00+00:00,WF,FI,38.16923,-112.4835,{DF43E0C9-1BB6-4D63-8DEA-DBBE2700FB6C},200266,Beaver,UTRFC,49001,US-UT,2020-UTFIF-200266,1.3900000000000001,4073
-110.454210686,33.306185181,2021-01-08 17:29:59+00:00,2021-01-14 23:25:00+00:00,1.3,0.1,Human,2021-01-08 03:01:00+00:00,WF,FI,33.30704,-110.4502,{FCD94362-3BC5-41E6-BE10-8F5F4AC5D5D3},000041,Gila,AZPHC,04007,US-AZ,2021-AZSCA-000041,1.4000000000000001,4086
-110.755010756,33.4354251840001,2020-06-15 23:00:00+00:00,2020-06-15 23:00:00+00:00,14.83,2.0,Human,2020-06-13 01:41:59+00:00,WF,FI,33.4363,-110.7573,{D612A822-690C-4D22-9D2D-0CE7C10461CD},000840,Gila,AZPHC,04007,US-AZ,2020-AZA4S-000840,16.83,4091
-120.547584699,42.5467527010001,2020-09-04 20:03:00+00:00,2020-09-05 23:58:00+00:00,2.1,4.0,Human,2020-09-04 14:13:59+00:00,WF,FI,42.547,-120.5479,{6F8D7EDF-5497-4EFA-810D-024E23BABA7C},200398,Lake,ORLFC,41037,US-OR,2020-ORFWF-200398,6.1,4102
-121.658847108,42.584505375,2020-04-17 00:17:59+00:00,2020-04-20 17:42:59+00:00,4.26,0.1,Human,2020-04-16 22:31:00+00:00,WF,FI,42.59549,-121.6522,{3BF16766-DD5A-465E-BA39-0B1D394FAC7F},200111,Klamath,ORLFC,41035,US-OR,2020-ORFWF-200111,4.359999999999999,4106
-120.036444096,39.797129296,2020-08-03 06:33:59+00:00,2020-08-03 23:10:59+00:00,4.9,0.1,Human,2020-08-02 23:03:59+00:00,WF,FI,39.79864,-120.0355,{19DC7517-E465-46E2-B7D0-3003DE98DF9A},030548,Lassen,NVSFC,06035,US-CA,2020-NVCCD-030548,5.0,4110
-114.497845115,39.760338726,2020-07-28 00:36:59+00:00,2020-07-28 03:00:00+00:00,262.0,2.0,Natural,2020-07-25 20:29:59+00:00,WF,FI,39.74615,-114.49025,{A2D1275C-2AF6-408E-8FFD-591DFC94AB67},040099,White Pine,NVECC,32033,US-NV,2020-NVELD-040099,264.0,4112
-111.288310901,33.945295227,2020-11-04 20:28:00+00:00,2020-11-30 20:00:00+00:00,25.6,20.0,Natural,2020-11-03 17:42:31+00:00,WF,FI,33.95887,-111.3268,{585D9EAA-F8B6-4452-83B7-4DFFD44E7691},003131,Gila,AZPHC,04007,US-AZ,2020-AZTNF-003131,45.6,4118
-106.523310738,41.917556592,2020-08-12 02:00:00+00:00,2020-08-13 00:59:59+00:00,106.0,1.5,Unknown,2020-08-11 18:56:00+00:00,WF,FI,41.92686,-106.5265,{97CA36CD-CD3C-4E79-AD1C-0C1153D1A5FD},200560,Carbon,WYCPC,56007,US-WY,2020-WYCAX-200560,107.5,4140
-110.513210764,34.181115301,2020-10-08 21:33:00+00:00,2020-10-14 18:04:59+00:00,2.0,1.0,Human,2020-10-07 18:59:59+00:00,WF,FI,34.18573,-110.5156,{A1BBF4FF-4E91-4AFA-8F2A-B4C62061BAD0},001025,Navajo,AZSDC,04017,US-AZ,2020-AZFTA-001025,3.0,4146
-106.659309809,32.103285181,2020-05-21 20:00:00+00:00,2020-05-21 20:00:00+00:00,17.0,15.0,Unknown,2020-05-19 21:49:59+00:00,WF,FI,32.3836,-107.6867,{D40A582B-97D9-4A34-9381-A7249EEB331D},000151,Doña Ana,NMSDC,35013,US-NM,2020-NMN3S-000151,32.0,4160
-107.676010417,36.9916458600001,2020-08-31 14:00:00+00:00,2020-08-31 14:00:00+00:00,15.0,15.0,Natural,2020-08-25 20:58:00+00:00,WF,FI,36.98966,-107.6752,{5EBCA9EE-ED42-4369-BFC7-1F7E561A7D8F},000531,San Juan,NMTDC,35045,US-NM,2020-NMFAD-000531,30.0,4162
