DiscoveryAcres,total_acres,temp_2m,temp_2m_max,humidity,rain,wind_speed_2m,wind_speed_2m_max,wind_speed_10m,wind_speed_10m_max,surface_soil_wetness_5cm_below,surface_soil_wetness_to_bedrock,landcover_class
0.01,0.02,20.98,27.5,11.23,1.05,1.08,2.12,1.85,3.25,-999.0,-999.0,158
0.1,0.2,23.45,31.57,10.44,0.03,1.49,2.43,2.69,3.64,-999.0,-999.0,496
0.1,0.2,32.73,38.8,13.24,4.33,3.01,6.71,4.08,9.09,-999.0,-999.0,474
0.1,0.2,26.19,35.48,10.68,2.13,2.3,5.11,3.35,6.75,-999.0,-999.0,158
0.01,1.51,28.55,35.64,9.4,0.03,3.07,6.88,4.47,9.3,-999.0,-999.0,187
0.1,0.2,23.83,31.93,11.17,6.19,2.48,4.9,3.41,6.89,-999.0,-999.0,184
0.1,0.2,25.86,32.24,12.02,1.12,1.95,4.2,2.9,6.27,-999.0,-999.0,187
2.5,5.0,28.55,35.64,9.4,0.03,3.07,6.88,4.47,9.3,-999.0,-999.0,187
0.1,0.2,16.76,20.26,8.18,0.04,1.85,3.16,2.97,4.99,-999.0,-999.0,304
0.1,0.2,21.42,28.57,10.74,2.6,2.45,3.18,4.81,5.96,-999.0,-999.0,149
0.01,0.13,19.44,26.82,12.39,29.1,1.2,2.87,2.43,5.81,-999.0,-999.0,183
0.01,0.26,20.67,28.88,11.78,4.36,1.66,3.57,2.69,5.23,-999.0,-999.0,557
0.1,0.2,23.21,30.19,12.39,2.08,1.29,2.83,2.36,4.98,-999.0,-999.0,183
0.01,0.51,25.51,28.51,14.59,23.94,2.38,4.98,3.44,6.55,-999.0,-999.0,183
0.01,0.51,25.72,33.66,7.26,0.0,2.06,3.84,2.8,5.02,-999.0,-999.0,581
0.01,0.26,27.03,36.04,10.56,0.85,2.6,5.83,3.69,7.81,-999.0,-999.0,158
0.01,0.02,33.01,41.74,4.94,0.0,1.77,2.75,2.61,4.2,-999.0,-999.0,304
0.01,0.02,29.3,38.65,5.19,0.0,2.2,3.22,3.81,5.3,-999.0,-999.0,557
0.01,29.01,29.3,38.65,5.19,0.0,2.2,3.22,3.81,5.3,-999.0,-999.0,583
0.1,0.2,18.89,25.58,11.9,1.61,0.62,0.91,2.31,3.48,-999.0,-999.0,189
0.01,2.08,28.95,39.22,5.31,0.0,2.86,4.12,4.06,5.49,-999.0,-999.0,304
0.01,0.02,30.75,38.09,5.31,0.0,1.24,2.1,2.39,3.87,-999.0,-999.0,42
0.1,0.2,27.35,34.62,9.09,0.37,2.59,4.45,3.6,5.78,-999.0,-999.0,183
0.01,0.02,31.94,41.97,3.91,0.0,3.0,4.97,4.62,7.13,-999.0,-999.0,556
0.01,0.02,23.91,32.53,5.98,0.02,2.21,3.4,3.73,5.48,-999.0,-999.0,41
0.01,11.21,18.9,24.6,7.26,0.52,1.05,2.09,2.16,4.52,-999.0,-999.0,163
0.01,0.26,23.44,27.57,15.01,71.84,0.91,1.59,2.39,4.05,-999.0,-999.0,48
0.01,0.11,28.88,36.87,5.86,0.0,1.45,2.06,3.38,4.77,-999.0,-999.0,163
0.01,0.02,22.87,33.62,5.86,0.0,0.77,1.55,1.93,3.8,-999.0,-999.0,487
0.01,0.02,21.08,26.84,11.84,24.0,1.56,3.05,2.74,4.98,-999.0,-999.0,489
0.01,0.02,23.54,31.35,13.31,1.87,1.32,2.86,2.55,5.06,-999.0,-999.0,158
0.01,0.02,22.92,29.94,11.9,13.82,2.49,6.3,3.8,9.09,-999.0,-999.0,496
0.01,0.77,16.21,23.26,11.17,22.67,0.15,0.53,2.2,3.36,-999.0,-999.0,491
0.1,0.2,24.83,33.54,10.93,0.85,3.31,7.08,4.75,9.66,-999.0,-999.0,187
0.01,0.02,31.15,39.78,5.0,0.0,1.75,3.4,2.87,5.49,-999.0,-999.0,42
0.01,0.02,25.11,32.23,13.73,0.79,2.07,4.7,3.46,7.28,-999.0,-999.0,158
0.01,0.02,20.65,29.32,11.6,10.61,1.98,4.45,3.22,6.97,-999.0,-999.0,489
0.1,0.2,25.63,32.8,9.09,0.39,2.55,4.95,3.69,6.48,-999.0,-999.0,183
0.01,0.06,25.63,32.8,9.09,0.39,2.55,4.95,3.69,6.48,-999.0,-999.0,489
0.01,0.0699999999999999,25.86,32.24,12.02,1.12,1.95,4.2,2.9,6.27,-999.0,-999.0,557
0.01,0.02,22.69,33.12,6.77,0.0,4.39,5.52,6.09,7.51,-999.0,-999.0,304
0.1,0.2,29.9,39.97,4.46,0.0,1.14,2.3,2.65,5.15,-999.0,-999.0,304
0.2,0.4,17.64,22.45,11.29,1.24,1.12,2.38,1.93,3.58,-999.0,-999.0,156
0.01,0.02,25.86,32.24,12.02,1.12,1.95,4.2,2.9,6.27,-999.0,-999.0,557
0.1,0.2,31.13,39.09,3.17,0.0,3.33,5.05,5.15,7.41,-999.0,-999.0,162
0.1,0.2,25.11,31.28,11.54,1.21,2.18,5.93,3.32,8.36,-999.0,-999.0,187
0.1,0.2,28.84,35.9,11.47,2.91,2.72,4.5,3.92,5.66,-999.0,-999.0,582
0.01,0.0699999999999999,33.45,43.8,5.13,0.0,2.3,4.05,3.3,6.05,-999.0,-999.0,556
0.1,0.2,23.16,29.94,12.27,0.62,1.26,2.07,2.68,4.23,-999.0,-999.0,498
0.01,0.02,27.51,36.04,10.74,0.45,2.8,4.76,4.05,6.59,-999.0,-999.0,548
0.01,0.27,20.75,26.73,11.9,2.58,1.27,2.4,2.95,5.28,-999.0,-999.0,152
0.1,0.2,29.9,39.97,4.46,0.0,1.14,2.3,2.65,5.15,-999.0,-999.0,557
0.1,9.1,19.66,25.88,10.74,1.94,1.73,3.68,2.67,5.1,-999.0,-999.0,489
0.01,0.02,25.86,32.24,12.02,1.12,1.95,4.2,2.9,6.27,-999.0,-999.0,187
0.1,0.2,25.78,32.76,12.39,9.08,2.81,5.0,4.04,6.94,-999.0,-999.0,497
0.1,0.2,24.37,32.6,11.54,0.86,1.96,4.24,3.4,6.8,-999.0,-999.0,187
0.01,0.02,27.58,35.47,5.31,0.0,1.48,2.17,3.45,4.97,-999.0,-999.0,56
0.01,0.02,22.15,30.41,11.41,2.37,1.29,2.02,2.49,3.62,-999.0,-999.0,158
0.1,0.35,21.08,26.84,11.84,24.0,1.56,3.05,2.74,4.98,-999.0,-999.0,187
0.01,0.11,22.72,27.69,12.02,7.91,2.68,5.47,4.05,7.81,-999.0,-999.0,489
0.01,0.02,22.46,28.26,11.54,7.61,2.88,6.3,4.19,8.67,-999.0,-999.0,183
0.1,0.2,23.79,29.05,12.51,24.96,1.94,3.95,2.8,5.2,-999.0,-999.0,498
0.1,0.4,16.01,23.69,11.41,21.9,0.21,0.86,2.05,2.88,-999.0,-999.0,151
0.1,0.2,19.93,24.94,13.67,30.57,0.34,0.58,2.12,3.57,-999.0,-999.0,158
0.01,0.98,24.37,32.6,11.54,0.86,1.96,4.24,3.4,6.8,-999.0,-999.0,158
0.1,0.2,23.54,31.35,13.31,1.87,1.32,2.86,2.55,5.06,-999.0,-999.0,47
0.01,0.02,24.29,31.35,10.62,1.16,2.54,4.88,3.86,7.08,-999.0,-999.0,187
0.1,0.2,22.3,28.79,11.66,1.85,1.62,2.73,2.88,4.65,-999.0,-999.0,151
0.1,0.2,25.06,32.3,6.53,0.01,2.17,3.91,3.01,5.11,-999.0,-999.0,304
0.01,0.02,26.22,34.43,10.44,0.29,2.66,5.45,3.93,7.23,-999.0,-999.0,187
0.1,0.2,23.8,28.84,11.96,13.97,2.06,4.95,3.2,7.14,-999.0,-999.0,187
0.1,0.2,25.93,35.04,6.41,0.0,2.24,4.53,3.88,7.14,-999.0,-999.0,266
0.1,0.2,26.22,34.43,10.44,0.29,2.66,5.45,3.93,7.23,-999.0,-999.0,461
0.1,0.35,19.56,28.92,6.96,0.0,3.0,4.38,4.26,6.17,-999.0,-999.0,304
0.01,0.02,30.76,37.22,8.85,0.01,3.34,6.13,4.57,7.64,-999.0,-999.0,470
0.25,0.5,27.54,38.26,5.31,0.0,2.88,4.02,4.05,5.45,-999.0,-999.0,557
0.5,1.0,22.97,29.4,11.66,1.3,1.55,3.96,2.78,6.32,-999.0,-999.0,187
0.1,0.2,30.7,39.73,5.07,0.0,1.79,3.12,2.6,4.03,-999.0,-999.0,581
0.5,2863.5,27.58,35.47,5.31,0.0,1.48,2.17,3.45,4.97,-999.0,-999.0,581
0.01,0.24,28.23,39.48,5.19,0.0,2.08,3.76,2.83,5.02,-999.0,-999.0,556
1.0,5.1,27.54,38.26,5.31,0.0,2.88,4.02,4.05,5.45,-999.0,-999.0,304
1.0,1.1,29.69,38.57,4.58,0.0,1.77,3.41,2.73,5.45,-999.0,-999.0,304
0.1,0.2,31.9,42.63,4.39,0.0,3.16,4.38,4.45,6.52,-999.0,-999.0,556
0.01,0.02,26.51,34.63,4.39,0.0,0.53,1.11,2.21,3.75,-999.0,-999.0,301
0.1,0.2,33.62,42.38,4.58,0.0,2.28,3.59,3.32,5.09,-999.0,-999.0,583
0.1,0.2,20.59,28.58,11.54,9.11,1.11,2.41,1.98,3.86,-999.0,-999.0,189
0.01,0.56,17.46,24.01,10.74,3.87,1.81,3.66,2.91,5.02,-999.0,-999.0,158
0.1,0.2,22.94,29.21,10.86,0.34,1.24,2.05,2.16,3.3,-999.0,-999.0,158
0.5,1.0,20.98,27.5,11.23,1.05,1.08,2.12,1.85,3.25,-999.0,-999.0,152
0.01,10.01,23.31,28.59,12.08,6.89,1.95,3.83,3.06,5.48,-999.0,-999.0,498
0.01,1.51,28.3,35.65,6.59,0.01,1.43,2.62,2.47,4.31,-999.0,-999.0,39
0.01,0.26,28.33,34.56,10.74,0.26,2.41,4.48,3.61,5.94,-999.0,-999.0,187
0.01,0.02,22.11,28.48,7.45,0.45,1.38,2.44,2.2,3.49,-999.0,-999.0,183
0.1,0.2,19.3,24.71,12.02,2.35,0.41,0.84,1.7,2.23,-999.0,-999.0,187
0.1,0.2,27.15,35.25,7.81,0.0,2.43,3.79,3.34,5.09,-999.0,-999.0,304
0.3,41.3,33.62,42.38,4.58,0.0,2.28,3.59,3.32,5.09,-999.0,-999.0,583
0.01,0.02,25.33,35.62,8.3,0.89,0.39,0.93,2.12,2.98,-999.0,-999.0,156
0.01,0.02,19.51,25.5,11.78,0.99,1.48,2.66,2.86,4.34,-999.0,-999.0,316
0.01,0.02,27.54,38.26,5.31,0.0,2.88,4.02,4.05,5.45,-999.0,-999.0,304
0.01,0.26,23.3,31.01,10.5,0.46,1.16,2.16,1.98,3.24,-999.0,-999.0,187
0.01,3.01,18.23,25.26,10.07,1.4,0.3,0.95,1.83,2.09,-999.0,-999.0,491
0.01,0.35,19.71,26.88,10.8,1.0,0.95,1.17,1.88,2.38,-999.0,-999.0,187
0.01,0.26,26.65,34.94,9.34,0.0,1.3,2.92,2.1,3.78,-999.0,-999.0,187
2.0,4.0,25.11,31.28,11.54,1.21,2.18,5.93,3.32,8.36,-999.0,-999.0,186
0.1,0.2,24.88,32.55,12.63,0.79,1.62,2.88,2.54,3.94,-999.0,-999.0,187
0.01,0.02,15.62,23.37,8.79,5.21,0.25,0.7,1.77,2.62,-999.0,-999.0,148
0.1,0.2,21.98,31.25,5.25,0.03,0.46,0.87,2.28,3.04,-999.0,-999.0,55
0.01,0.02,19.6,24.87,12.57,23.33,1.65,3.52,2.59,4.86,-999.0,-999.0,489
0.1,0.2,24.77,32.25,13.31,14.29,1.32,2.41,2.3,3.59,-999.0,-999.0,158
20.0,149.0,28.57,38.38,5.0,0.0,2.22,2.8,3.66,4.47,-999.0,-999.0,304
0.1,0.2,32.12,42.32,4.46,0.0,2.74,4.46,3.9,6.38,-999.0,-999.0,556
0.01,0.02,22.93,32.08,13.79,54.08,0.88,1.54,1.8,2.83,-999.0,-999.0,158
0.01,0.02,31.12,39.82,8.12,0.0,2.13,3.59,3.18,5.27,-999.0,-999.0,476
0.01,0.02,18.07,24.69,11.17,3.28,0.24,0.76,1.59,2.27,-999.0,-999.0,187
0.01,0.26,33.35,40.51,8.79,0.0,2.17,3.91,2.99,4.84,-999.0,-999.0,470
0.01,0.02,21.76,29.62,12.51,66.02,1.51,1.95,2.6,3.45,-999.0,-999.0,155
0.01,0.2,18.07,24.69,11.17,3.28,0.24,0.76,1.59,2.27,-999.0,-999.0,187
0.15,0.3,27.54,38.26,5.31,0.0,2.88,4.02,4.05,5.45,-999.0,-999.0,304
0.1,0.2,24.21,30.73,7.14,0.0,0.46,0.95,2.1,4.16,-999.0,-999.0,39
0.1,0.2,24.98,33.37,12.94,56.12,1.34,2.34,2.38,3.7,-999.0,-999.0,158
0.25,0.5,22.69,28.46,11.54,1.47,0.53,0.88,1.02,1.58,-999.0,-999.0,156
0.1,0.2,24.0,30.42,12.76,2.12,1.33,2.62,2.3,4.04,-999.0,-999.0,187
0.1,0.2,24.96,35.57,5.74,0.0,3.83,5.1,5.4,7.05,-999.0,-999.0,42
0.25,0.5,25.9,34.3,9.95,2.5,2.35,5.34,3.4,7.49,-999.0,-999.0,158
0.1,0.2,19.48,25.37,11.72,1.09,1.84,2.97,2.95,4.05,-999.0,-999.0,189
0.01,0.02,22.93,32.08,13.79,54.08,0.88,1.54,1.8,2.83,-999.0,-999.0,47
0.1,0.2,27.4,34.06,7.08,0.03,1.59,2.64,2.21,3.74,-999.0,-999.0,485
0.1,0.2,22.55,27.53,11.29,1.49,1.7,3.12,2.45,4.04,-999.0,-999.0,488
4.0,8.0,31.3,38.57,14.34,0.03,2.41,4.65,3.54,6.14,-999.0,-999.0,474
0.1,0.3,18.07,24.69,11.17,3.28,0.24,0.76,1.59,2.27,-999.0,-999.0,187
0.01,0.02,22.8,27.25,10.44,11.0,1.52,3.8,1.99,5.34,-999.0,-999.0,183
0.01,0.02,18.66,26.36,7.14,0.01,1.01,1.45,2.57,3.95,-999.0,-999.0,581
0.25,25.25,19.48,25.37,11.72,1.09,1.84,2.97,2.95,4.05,-999.0,-999.0,189
0.1,0.2,22.25,26.88,11.05,17.45,1.8,3.4,2.45,4.95,-999.0,-999.0,457
0.01,0.02,30.86,37.05,12.7,0.09,1.7,3.81,2.41,4.84,-999.0,-999.0,472
0.25,0.75,27.62,33.3,12.27,0.5,1.79,3.81,2.5,4.95,-999.0,-999.0,158
0.1,0.2,22.7,27.1,12.57,5.4,1.3,3.27,1.89,4.27,-999.0,-999.0,187
1.0,88.7,22.53,30.92,6.96,0.0,1.95,4.16,2.82,5.73,-999.0,-999.0,181
0.3,2.3,21.38,25.65,10.56,2.86,1.7,3.55,2.33,5.02,-999.0,-999.0,183
0.1,0.2,31.55,42.31,4.03,0.0,2.3,3.58,3.53,5.05,-999.0,-999.0,556
0.1,0.2,32.94,42.81,4.64,0.0,2.79,3.94,4.09,5.59,-999.0,-999.0,556
1.0,1.25,24.19,32.17,12.08,0.52,2.29,3.43,3.85,5.44,-999.0,-999.0,155
0.01,4478.01,24.88,32.55,12.63,0.79,1.62,2.88,2.54,3.94,-999.0,-999.0,187
0.01,0.02,18.67,29.05,7.2,0.15,3.0,4.23,4.28,5.98,-999.0,-999.0,304
0.1,0.2,25.87,34.35,6.71,0.0,1.69,2.88,3.12,5.07,-999.0,-999.0,489
0.01,31.01,24.66,33.48,5.0,0.0,0.49,1.27,2.3,3.49,-999.0,-999.0,56
0.01,0.02,29.81,37.87,9.22,0.0,1.55,2.51,2.35,3.17,-999.0,-999.0,187
1.0,1.2,29.74,37.67,10.5,0.03,2.94,5.1,4.27,6.86,-999.0,-999.0,548
0.01,0.02,31.3,38.57,14.34,0.03,2.41,4.65,3.54,6.14,-999.0,-999.0,474
0.1,0.2,24.99,34.56,4.39,0.0,0.93,1.29,2.09,2.9,-999.0,-999.0,163
0.01,0.02,24.0,30.42,12.76,2.12,1.33,2.62,2.3,4.04,-999.0,-999.0,187
0.01,0.03,17.83,25.93,7.32,0.23,1.13,1.55,2.77,4.16,-999.0,-999.0,583
0.01,0.02,21.77,29.37,8.54,0.01,1.94,3.89,3.0,5.16,-999.0,-999.0,489
0.01,0.02,17.83,25.93,7.32,0.23,1.13,1.55,2.77,4.16,-999.0,-999.0,41
0.1,0.2,24.31,32.01,6.16,0.03,2.08,4.14,2.87,5.42,-999.0,-999.0,582
0.01,0.02,25.15,36.62,4.46,0.0,0.29,0.97,1.62,2.31,-999.0,-999.0,42
0.1,0.2,23.83,30.98,11.11,0.24,1.15,2.2,2.32,4.12,-999.0,-999.0,183
0.1,0.2,30.99,40.69,3.05,0.0,1.05,1.8,2.22,3.91,-999.0,-999.0,556
0.1,0.2,17.83,25.93,7.32,0.23,1.13,1.55,2.77,4.16,-999.0,-999.0,303
0.01,0.51,32.94,42.81,4.64,0.0,2.79,3.94,4.09,5.59,-999.0,-999.0,556
0.1,0.2,21.76,29.62,12.51,66.02,1.51,1.95,2.6,3.45,-999.0,-999.0,158
0.1,0.2,27.43,33.05,10.38,0.21,2.55,4.8,3.72,6.41,-999.0,-999.0,158
0.01,0.02,23.3,30.05,10.68,3.02,1.38,2.41,2.23,3.44,-999.0,-999.0,187
0.01,0.02,25.19,31.76,12.88,1.01,1.67,3.15,2.88,5.52,-999.0,-999.0,158
0.01,0.02,36.15,43.19,8.06,0.0,2.56,4.47,3.5,5.46,-999.0,-999.0,183
0.01,0.02,29.22,38.87,4.39,0.0,1.73,3.45,2.68,5.46,-999.0,-999.0,304
0.01,0.02,22.65,27.44,11.47,7.14,1.24,2.45,1.77,3.21,-999.0,-999.0,146
0.1,0.2,21.76,29.62,12.51,66.02,1.51,1.95,2.6,3.45,-999.0,-999.0,315
0.2,0.3,20.27,28.27,6.65,6.4,0.5,1.18,1.55,2.02,-999.0,-999.0,301
0.01,3.51,25.94,35.44,3.85,0.0,1.55,4.17,2.57,6.59,-999.0,-999.0,484
0.01,0.02,22.19,24.73,10.93,0.0,2.05,3.85,2.34,4.62,-999.0,-999.0,581
0.01,0.02,37.3,44.69,8.12,0.0,2.71,4.72,3.65,5.8,-999.0,-999.0,472
0.01,0.11,24.77,32.25,13.31,14.29,1.32,2.41,2.3,3.59,-999.0,-999.0,158
0.01,0.02,31.55,42.31,4.03,0.0,2.3,3.58,3.53,5.05,-999.0,-999.0,556
0.1,0.2,23.57,30.8,12.63,0.76,0.27,0.48,1.73,3.38,-999.0,-999.0,158
0.1,0.2,30.99,40.69,3.05,0.0,1.05,1.8,2.22,3.91,-999.0,-999.0,39
0.1,0.2,19.39,27.29,5.68,0.0,1.45,2.59,2.82,5.13,-999.0,-999.0,175
0.01,0.02,26.48,33.83,6.29,0.0,1.27,2.68,1.91,3.47,-999.0,-999.0,557
0.01,0.02,19.83,27.16,7.81,0.0,0.42,0.94,1.45,2.05,-999.0,-999.0,162
0.01,0.02,17.36,23.7,8.67,0.42,0.73,0.92,1.6,2.16,-999.0,-999.0,148
0.01,0.11,23.1,31.48,11.84,0.6,1.38,3.06,2.31,4.76,-999.0,-999.0,189
0.01,0.02,16.69,22.54,9.83,0.34,0.41,1.09,1.8,2.69,-999.0,-999.0,151
0.1,0.2,25.12,31.75,9.83,0.07,1.31,2.32,1.88,2.8,-999.0,-999.0,183
0.01,0.02,27.58,34.31,10.19,0.09,1.8,4.02,2.65,5.45,-999.0,-999.0,158
0.1,0.2,26.31,35.81,3.72,0.0,0.4,1.07,1.8,2.52,-999.0,-999.0,44
0.1,0.2,24.66,33.48,5.0,0.0,0.49,1.27,2.3,3.49,-999.0,-999.0,582
0.1,0.2,31.0,42.94,4.76,0.0,3.66,4.66,5.16,6.64,-999.0,-999.0,556
0.01,0.02,20.02,26.99,10.13,1.01,1.09,1.71,2.32,3.89,-999.0,-999.0,187
0.25,0.5,24.19,30.8,10.31,0.18,1.18,2.19,1.77,2.91,-999.0,-999.0,187
0.01,0.02,31.33,40.12,3.36,0.0,2.57,3.68,4.05,5.2,-999.0,-999.0,42
0.1,0.2,24.19,30.8,10.31,0.18,1.18,2.19,1.77,2.91,-999.0,-999.0,187
0.1,0.6,24.32,31.48,11.72,7.33,1.24,2.16,2.37,4.02,-999.0,-999.0,187
0.01,1.51,22.84,30.12,11.23,0.41,0.99,1.76,2.23,3.85,-999.0,-999.0,158
0.01,0.02,22.26,27.16,13.37,13.09,2.02,3.08,3.52,5.23,-999.0,-999.0,158
0.1,0.2,23.85,35.68,4.58,0.0,0.2,0.8,1.55,2.45,-999.0,-999.0,162
0.01,0.02,25.19,31.76,12.88,1.01,1.67,3.15,2.88,5.52,-999.0,-999.0,158
0.1,0.2,23.55,31.37,4.7,0.0,1.34,3.01,2.43,5.48,-999.0,-999.0,489
0.01,0.02,28.65,39.5,5.07,0.0,1.9,2.62,3.2,4.23,-999.0,-999.0,582
0.1,0.2,24.69,30.06,9.52,0.19,1.21,2.23,1.6,2.72,-999.0,-999.0,183
0.1,0.2,31.08,42.37,4.64,0.0,2.97,4.62,4.21,6.64,-999.0,-999.0,556
0.1,0.2,25.46,31.8,11.23,0.22,2.18,4.05,3.47,6.49,-999.0,-999.0,158
0.01,0.02,28.48,37.66,7.26,0.0,2.28,4.55,3.27,6.22,-999.0,-999.0,304
0.01,0.02,32.94,42.81,4.64,0.0,2.79,3.94,4.09,5.59,-999.0,-999.0,583
0.01,0.02,24.45,31.87,10.86,1.25,1.33,2.08,2.08,2.59,-999.0,-999.0,187
0.01,0.02,30.3,36.75,9.83,0.01,2.38,3.98,3.46,5.91,-999.0,-999.0,187
0.1,0.2,37.3,44.69,8.12,0.0,2.71,4.72,3.65,5.8,-999.0,-999.0,579
0.01,0.02,27.69,36.51,10.62,3.24,1.92,3.87,3.05,5.72,-999.0,-999.0,47
0.01,0.11,23.83,30.98,11.11,0.24,1.15,2.2,2.32,4.12,-999.0,-999.0,316
0.01,0.02,31.0,42.94,4.76,0.0,3.66,4.66,5.16,6.64,-999.0,-999.0,556
0.25,0.45,26.51,34.55,10.44,0.24,0.45,0.55,2.16,3.08,-999.0,-999.0,158
0.01,0.02,24.0,28.89,10.07,0.0,2.27,4.01,2.85,5.04,-999.0,-999.0,303
0.01,1.01,21.7,27.35,12.88,9.61,2.23,5.01,3.22,7.12,-999.0,-999.0,158
0.01,0.02,19.94,25.26,12.08,8.42,0.87,1.44,2.0,2.98,-999.0,-999.0,158
5.0,10.0,30.49,42.23,4.58,0.0,3.98,5.12,5.63,7.36,-999.0,-999.0,557
0.01,0.05,27.79,35.92,5.07,0.0,1.23,1.73,2.8,3.77,-999.0,-999.0,581
1.0,2.0,24.02,31.17,8.67,0.0,2.2,4.35,2.85,5.6,-999.0,-999.0,303
0.1,0.2,24.19,34.17,3.36,0.0,1.41,3.91,2.54,6.47,-999.0,-999.0,163
20.0,83.0,24.39,30.94,9.16,0.09,1.3,1.72,1.94,2.62,-999.0,-999.0,183
0.01,1.49,33.49,41.98,4.15,0.0,2.27,4.72,3.38,6.43,-999.0,-999.0,556
0.1,0.2,27.91,35.62,9.64,0.04,1.64,3.22,2.42,4.03,-999.0,-999.0,183
0.5,1.0,27.24,37.42,6.53,0.0,1.3,2.5,2.68,4.73,-999.0,-999.0,304
0.25,0.5,27.97,35.83,10.31,0.02,2.32,5.62,3.48,7.55,-999.0,-999.0,183
0.01,0.02,25.74,32.56,8.36,0.03,1.54,2.94,2.27,3.93,-999.0,-999.0,489
5.0,15.3,32.1,42.36,4.27,0.0,3.33,5.09,4.89,7.2,-999.0,-999.0,556
0.1,0.2,24.86,36.08,5.13,0.0,0.2,0.69,1.85,3.41,-999.0,-999.0,42
1.0,2.3,27.79,35.92,5.07,0.0,1.23,1.73,2.8,3.77,-999.0,-999.0,42
0.01,0.02,33.28,42.92,4.27,0.0,3.98,5.22,5.7,7.34,-999.0,-999.0,557
0.1,0.2,22.22,32.33,7.08,0.0,0.28,0.95,1.72,3.34,-999.0,-999.0,301
0.1,0.2,27.97,34.69,9.83,0.15,1.91,3.67,2.86,4.79,-999.0,-999.0,187
0.1,0.2,24.72,31.73,11.9,0.74,2.7,3.87,3.87,5.03,-999.0,-999.0,187
0.1,0.2,25.24,30.8,9.16,8.08,2.33,5.37,3.45,7.34,-999.0,-999.0,156
0.01,1.01,14.93,20.0,9.89,0.3,1.2,1.98,2.06,3.11,-999.0,-999.0,152
0.01,0.02,15.21,21.51,10.38,1.35,1.27,2.25,2.43,3.61,-999.0,-999.0,152
0.1,0.2,18.92,23.54,13.73,54.82,0.84,2.02,1.6,3.15,-999.0,-999.0,158
0.1,0.35,27.23,34.75,9.16,0.17,1.32,2.41,2.21,4.02,-999.0,-999.0,49
0.1,0.2,25.99,33.05,9.64,0.0,1.28,2.32,1.9,2.91,-999.0,-999.0,187
0.01,0.02,17.2,24.01,9.34,0.29,0.42,0.93,1.45,2.19,-999.0,-999.0,148
0.1,0.2,18.83,26.05,9.34,0.79,0.33,1.02,1.74,2.86,-999.0,-999.0,187
0.1,0.2,27.79,35.92,5.07,0.0,1.23,1.73,2.8,3.77,-999.0,-999.0,162
0.1,0.2,21.95,28.68,11.72,2.68,1.86,3.45,3.05,5.58,-999.0,-999.0,158
0.01,0.31,22.61,27.91,14.16,27.55,0.73,1.3,1.51,3.06,-999.0,-999.0,47
0.1,1.1,17.64,26.11,7.81,0.3,1.19,1.76,2.89,4.44,-999.0,-999.0,556
0.1,0.2,23.38,29.98,9.03,0.01,1.12,1.93,1.97,3.1,-999.0,-999.0,187
0.1,0.2,23.38,29.98,9.03,0.01,1.12,1.93,1.97,3.1,-999.0,-999.0,187
1.0,8.5,21.88,30.87,4.21,0.0,0.79,1.3,2.54,4.72,-999.0,-999.0,159
0.1,0.2,23.21,31.11,9.58,1.43,0.5,0.97,2.45,3.82,-999.0,-999.0,158
0.1,0.2,27.8,34.51,9.09,0.02,2.27,4.67,3.39,6.23,-999.0,-999.0,187
0.01,0.02,23.57,30.8,12.63,0.76,0.27,0.48,1.73,3.38,-999.0,-999.0,158
0.1,0.2,24.9,31.19,14.28,1.92,0.98,1.99,2.22,3.98,-999.0,-999.0,46
0.1,0.2,30.42,38.55,10.74,0.15,3.98,6.35,5.41,8.45,-999.0,-999.0,46
0.1,0.2,28.08,36.05,4.33,0.0,1.74,3.48,2.46,4.48,-999.0,-999.0,556
0.1,0.2,26.89,34.98,4.33,0.0,1.05,1.91,2.25,4.12,-999.0,-999.0,42
0.1,5.8,23.38,29.98,9.03,0.01,1.12,1.93,1.97,3.1,-999.0,-999.0,187
0.1,0.2,23.87,30.75,12.02,1.57,0.65,1.23,1.48,2.57,-999.0,-999.0,158
0.01,0.02,24.86,32.42,7.81,0.14,1.56,2.91,2.42,3.64,-999.0,-999.0,488
1.0,2.0,26.97,37.3,5.68,0.02,2.12,4.41,3.03,5.95,-999.0,-999.0,304
0.01,16.700000000000003,27.72,36.11,3.66,0.0,1.52,2.99,2.26,3.69,-999.0,-999.0,558
0.01,0.02,31.5,42.23,4.52,0.0,2.17,3.9,3.38,5.65,-999.0,-999.0,304
0.01,0.02,27.79,38.48,5.49,0.0,2.01,2.73,3.35,4.59,-999.0,-999.0,42
0.1,0.2,28.23,38.17,4.64,0.0,1.83,3.3,2.8,5.18,-999.0,-999.0,42
0.1,0.2,23.19,30.42,13.61,27.34,0.65,1.38,1.33,2.38,-999.0,-999.0,158
1.0,53.5,24.49,31.37,11.6,3.09,1.28,2.3,2.04,3.05,-999.0,-999.0,489
0.1,0.2,18.83,26.05,9.34,0.79,0.33,1.02,1.74,2.86,-999.0,-999.0,491
0.5,1.2,25.39,32.76,9.95,0.0,1.43,2.46,2.25,3.28,-999.0,-999.0,187
0.01,0.02,23.01,32.11,9.95,0.02,0.54,1.14,1.38,3.22,-999.0,-999.0,155
0.01,0.02,15.94,22.26,8.42,0.05,1.2,2.09,2.01,3.26,-999.0,-999.0,149
