ContainmentDateTime,ControlDateTime,DailyAcres,DiscoveryAcres,FireCause,FireDiscoveryDateTime,FireOutDateTime,IncidentTypeKind,InitialLatitude,InitialLongitude,POOState,id
2021/07/26 15:59:59+00,2021/07/26 15:59:59+00,0.1,1.0,Natural,2021-07-20 20:57:00+00:00,2021/07/29 18:59:59+00,FI,37.29405,-111.9678,US-UT,11850
2021/07/16 00:00:00+00,2021/07/16 00:30:00+00,0.1,1.0,Human,2021-07-15 22:30:00+00:00,2021/07/16 00:30:00+00,FI,36.704944,-105.456583,US-NM,11851
2021/07/20 22:30:00+00,2021/07/20 22:44:59+00,0.5,1.0,Human,2021-07-20 21:58:28+00:00,2021/08/04 18:07:00+00,FI,40.90841,-111.9159,US-UT,11852
,2021/08/15 22:01:00+00,0.4,0.4,Natural,2021-07-20 22:15:35+00:00,2021/08/15 22:01:00+00,FI,36.01224,-112.2186,US-AZ,11853
2021/07/28 14:00:00+00,2021/07/28 14:00:59+00,0.1,1.0,Natural,2021-07-20 22:18:59+00:00,2021/07/28 14:02:00+00,FI,37.21559,-106.7872,US-CO,11854
2021/07/20 22:12:00+00,2021/07/20 23:16:59+00,0.1,1.0,Natural,2021-07-20 20:22:00+00:00,2021/07/20 23:16:59+00,FI,37.36324,-108.6982,US-CO,11855
2021/07/21 01:59:00+00,2021/07/21 02:00:00+00,0.1,1.0,Natural,2021-07-20 21:32:00+00:00,2021/07/22 15:59:59+00,FI,37.15138,-112.9148,US-UT,11856
2021/07/20 23:15:00+00,2021/07/20 23:29:59+00,0.1,0.1,Natural,2021-07-20 20:39:00+00:00,2021/07/22 16:30:00+00,FI,36.92917,-111.8531,US-AZ,11857
2021/07/21 02:05:00+00,2021/07/21 02:05:00+00,0.31,1.0,Natural,2021-07-20 22:22:41+00:00,2021/08/02 22:11:00+00,FI,42.43122,-105.1566,US-WY,11858
2021/07/21 15:59:59+00,2021/07/21 17:29:59+00,0.1,0.1,Natural,2021-07-20 22:38:55+00:00,2021/07/27 17:29:59+00,FI,33.69233,-108.7556,US-NM,11859
2021/07/20 23:15:00+00,2021/07/21 00:10:00+00,0.1,1.0,Natural,2021-07-20 20:39:00+00:00,2021/07/22 16:30:00+00,FI,36.92384,-111.853,US-AZ,11860
2021/07/21 00:00:00+00,2021/07/21 00:00:00+00,0.1,1.0,Natural,2021-07-20 20:37:00+00:00,2021/07/24 21:30:00+00,FI,36.6021,-112.7577,US-AZ,11861
2021/07/20 23:00:00+00,2021/07/23 19:57:00+00,0.25,1.0,Natural,2021-07-20 20:35:49+00:00,2021/08/05 20:32:00+00,FI,38.41946,-119.8105,US-CA,11862
2021/07/21 01:18:00+00,2021/07/21 16:30:00+00,0.1,0.1,Natural,2021-07-20 20:38:00+00:00,2021/07/22 21:27:59+00,FI,36.9535,-111.8282,US-AZ,11863
2021/07/21 03:00:00+00,2021/07/21 14:15:00+00,0.1,1.0,Natural,2021-07-20 22:27:00+00:00,2021/07/25 17:00:00+00,FI,37.753833,-114.283333,US-NV,11864
2021/07/20 23:05:00+00,2021/07/20 23:05:00+00,0.1,0.1,Natural,2021-07-20 20:45:59+00:00,2021/07/20 23:05:00+00,FI,37.1192,-112.5462,US-UT,11865
2021/07/21 00:30:00+00,2021/07/21 00:40:00+00,0.1,0.1,Undetermined,2021-07-20 23:16:00+00:00,2021/07/24 18:30:00+00,FI,41.06468,-107.6658,US-WY,11866
2021/07/21 02:00:00+00,2021/07/21 02:00:00+00,0.1,1.0,Natural,2021-07-20 22:27:00+00:00,2021/07/25 17:00:00+00,FI,37.725617,-114.081167,US-NV,11867
2021/07/21 01:33:00+00,2021/08/15 20:28:00+00,0.1,0.1,Natural,2021-07-21 00:30:05+00:00,2021/08/15 20:28:00+00,FI,35.92241,-112.1249,US-AZ,11868
2021/07/21 03:00:00+00,2021/07/21 23:00:00+00,0.1,1.0,Natural,2021-07-20 21:45:00+00:00,2021/07/23 17:00:00+00,FI,37.16837,-112.5132,US-UT,11869
2021/07/26 20:29:59+00,2021/08/01 17:06:59+00,0.1,1.0,Natural,2021-07-21 00:18:34+00:00,2021/08/15 23:28:00+00,FI,35.85218,-112.0977,US-AZ,11870
2021/07/21 03:10:00+00,2021/07/21 03:59:59+00,0.1,1.0,Natural,2021-07-20 23:35:00+00:00,2021/12/14 22:18:59+00,FI,40.08305,-112.7398,US-UT,11871
2021/07/21 03:00:00+00,2021/07/23 20:48:59+00,0.1,0.1,Natural,2021-07-20 21:54:00+00:00,2021/08/09 22:30:00+00,FI,40.34072,-107.705,US-CO,11872
2021/07/21 02:24:00+00,2021/07/24 19:15:00+00,0.1,0.1,Natural,2021-07-21 01:49:00+00:00,2021/07/27 20:00:00+00,FI,36.8175,-107.706111,US-NM,11873
2021/07/21 18:45:00+00,2021/07/22 19:25:00+00,0.1,1.0,Natural,2021-07-21 01:33:06+00:00,2021/07/30 18:59:59+00,FI,37.65985,-112.5393,US-UT,11874
2021/07/21 23:56:00+00,2021/07/23 23:10:00+00,0.1,1.0,Human,2021-07-21 02:28:01+00:00,2021/07/26 21:45:00+00,FI,34.50354,-119.8766,US-CA,11875
2021/07/20 23:19:59+00,2021/07/21 01:30:00+00,0.1,1.0,Natural,2021-07-20 22:56:00+00:00,2021/07/21 01:30:00+00,FI,37.10629,-108.2547,US-CO,11876
2021/07/25 00:55:00+00,2021/07/25 00:56:00+00,0.1,1.0,Undetermined,2021-07-21 04:08:00+00:00,2021/07/25 00:59:59+00,FI,35.28988,-115.5309,US-CA,11877
2021/07/21 18:42:00+00,2021/07/21 18:42:00+00,0.1,1.0,Natural,2021-07-20 21:56:00+00:00,2021/07/25 23:00:00+00,FI,38.02184,-108.7417,US-CO,11878
2021/07/21 07:09:00+00,2021/07/22 19:56:00+00,0.48,1.0,Natural,2021-07-21 03:20:59+00:00,2021/08/07 19:30:00+00,FI,39.296283,-120.840633,US-CA,11879
2021/07/21 00:56:00+00,2021/07/24 18:40:00+00,0.1,1.0,Natural,2021-07-21 00:19:00+00:00,2021/07/27 20:00:00+00,FI,36.83584,-107.7395,US-NM,11880
2021/07/21 08:29:59+00,2021/07/21 18:45:00+00,0.75,0.1,Natural,2021-07-21 01:39:00+00:00,2021/07/26 20:29:59+00,FI,37.65107,-109.0421,US-UT,11881
2021/07/21 18:30:00+00,2021/07/24 16:04:00+00,0.1,1.0,Human,2021-07-21 14:38:00+00:00,2021/07/24 16:04:00+00,FI,41.35537,-122.3096,US-CA,11882
2021/07/21 17:29:59+00,2021/07/21 17:29:59+00,0.1,1.0,Natural,2021-07-21 14:00:59+00:00,2021/07/27 15:59:59+00,FI,41.07275,-109.1643,US-WY,11883
2021/07/24 21:59:59+00,2021/07/26 18:19:00+00,0.1,1.0,Natural,2021-07-21 03:39:47+00:00,2021/07/26 19:25:00+00,FI,39.87109,-105.6976,US-CO,11884
2021/07/21 17:47:00+00,2021/07/21 18:20:59+00,0.1,1.0,Undetermined,2021-07-21 16:05:59+00:00,2021/07/25 19:36:00+00,FI,39.1311,-120.5077,US-CA,11885
2021/07/21 00:25:00+00,2021/07/21 17:03:00+00,0.1,0.1,Natural,2021-07-20 03:59:59+00:00,2021/07/29 17:00:00+00,FI,39.55205,-111.7953,US-UT,11886
2021/07/21 18:32:00+00,2021/07/21 20:15:00+00,0.1,0.1,Natural,2021-07-21 14:38:00+00:00,2021/07/25 15:59:59+00,FI,37.52919,-112.4208,US-UT,11887
2021/07/21 00:59:59+00,2021/07/21 00:59:59+00,0.1,0.1,Natural,2021-07-20 20:06:59+00:00,2021/07/21 14:00:00+00,FI,37.57983,-109.2211,US-UT,11888
2021/07/21 18:53:00+00,2021/07/21 18:53:00+00,0.1,0.1,Natural,2021-07-21 15:40:29+00:00,2021/07/27 16:25:00+00,FI,37.62041,-108.3221,US-CO,11889
2021/07/21 16:05:00+00,2021/07/21 16:10:00+00,0.1,0.1,Natural,2021-07-21 01:26:00+00:00,2021/07/21 16:15:00+00,FI,39.50892,-107.7856,US-CO,11890
2021/07/21 15:10:00+00,2021/07/21 15:17:59+00,1.21,1.0,Natural,2021-07-21 01:11:00+00:00,,FI,39.61017,-107.8425,US-CO,11891
2021/07/21 00:30:00+00,2021/07/21 00:42:00+00,0.5,1.0,Natural,2021-07-20 23:13:00+00:00,2021/07/21 18:00:00+00,FI,39.50898,-107.9108,US-CO,11892
2021/07/20 02:12:00+00,2021/07/20 03:07:00+00,0.1,1.0,Natural,2021-07-19 21:29:00+00:00,2021/07/23 22:05:00+00,FI,38.99482,-108.2925,US-CO,11893
2021/07/21 01:20:00+00,2021/07/21 02:00:00+00,0.1,0.1,Natural,2021-07-21 01:05:59+00:00,2021/08/02 22:18:59+00,FI,42.05605,-105.3275,US-WY,11894
2021/07/26 16:30:00+00,2021/07/26 16:30:00+00,0.25,0.1,Undetermined,2021-07-21 17:36:42+00:00,2021/07/26 16:30:00+00,FI,41.33251,-106.7266,US-WY,11895
2021/07/21 20:37:00+00,2021/07/21 21:26:00+00,0.1,0.1,Natural,2021-07-21 18:14:59+00:00,2021/07/28 21:00:00+00,FI,40.45563,-108.76134,US-CO,11896
2021/07/21 21:03:00+00,2021/07/21 21:07:00+00,0.1,0.1,Natural,2021-07-21 14:00:59+00:00,2021/07/21 21:33:59+00,FI,38.16459,-108.8091,US-CO,11897
2021/07/21 21:00:00+00,2021/07/22 18:30:00+00,1.75,1.0,Human,2021-07-21 18:30:00+00:00,2021/07/22 18:30:00+00,FI,40.68108,-111.9273,US-UT,11898
2021/07/24 00:00:00+00,2021/07/30 18:00:00+00,0.5,0.5,Natural,2021-07-21 15:29:00+00:00,2021/08/02 14:00:00+00,FI,40.51774,-108.8861,US-CO,11899
2021/07/21 23:26:00+00,2021/07/24 17:29:59+00,0.1,0.1,Natural,2021-07-21 21:15:42+00:00,2021/07/24 17:29:59+00,FI,34.34946,-110.6269,US-AZ,11900
2021/07/22 02:50:00+00,2021/07/22 02:50:00+00,0.1,1.0,Natural,2021-07-22 00:32:00+00:00,2021/07/22 02:50:00+00,FI,37.049,-112.9921,US-UT,11901
2021/07/22 02:29:59+00,2021/07/25 17:00:00+00,0.1,1.0,Natural,2021-07-22 00:33:00+00:00,2021/07/25 17:00:00+00,FI,39.9931,-108.8419,US-CO,11902
2021/07/21 02:19:59+00,2021/07/21 02:19:59+00,0.1,0.1,Natural,2021-07-21 01:53:00+00:00,2021/07/21 15:00:00+00,FI,38.6612,-109.438967,US-UT,11903
2021/07/21 20:00:00+00,2021/07/22 20:00:00+00,0.1,0.1,Natural,2021-07-21 15:19:21+00:00,2021/07/26 18:45:00+00,FI,34.26318,-110.8508,US-AZ,11904
2021/07/21 20:51:59+00,2021/07/21 22:25:00+00,0.1,0.1,Natural,2021-07-21 18:07:21+00:00,2021/07/22 18:22:00+00,FI,36.51894,-112.4147,US-AZ,11905
2021/07/22 01:34:59+00,2021/07/27 20:00:00+00,0.3,0.3,Natural,2021-07-22 01:31:59+00:00,2021/07/27 20:00:00+00,FI,36.77346,-107.0397,US-NM,11906
2021/07/22 01:50:00+00,2021/07/22 01:50:00+00,0.1,0.1,Natural,2021-07-22 00:14:59+00:00,2021/07/27 20:00:00+00,FI,37.724667,-114.10425,US-NV,11907
2021/09/05 15:59:59+00,2021/09/05 15:59:59+00,0.1,0.1,Natural,2021-07-21 01:07:00+00:00,2021/09/05 15:59:59+00,FI,36.66372,-118.7085,US-CA,11908
2021/07/21 15:40:00+00,2021/07/22 01:38:00+00,0.1,0.1,Human,2021-07-21 14:15:00+00:00,2021/08/01 01:38:00+00,FI,42.44227,-123.2735,US-OR,11909
2021/07/22 17:35:00+00,2021/07/22 17:35:00+00,0.1,0.1,Natural,2021-07-22 05:55:00+00:00,2021/07/28 15:30:00+00,FI,37.04384,-112.3455,US-UT,11910
2021/07/21 21:20:00+00,2021/08/02 21:55:00+00,0.1,0.1,Natural,2021-07-18 01:57:59+00:00,2021/08/02 21:56:00+00,FI,33.97953,-109.9131,US-AZ,11911
2021/07/26 18:30:00+00,2021/07/26 18:30:00+00,0.1,0.1,Natural,2021-07-21 13:58:08+00:00,2021/07/26 18:30:59+00,FI,34.26854,-110.8236,US-AZ,11912
2021/07/24 19:53:00+00,2021/08/01 16:37:00+00,0.2,0.1,Natural,2021-07-22 14:42:23+00:00,2021/08/05 22:12:00+00,FI,35.9067,-112.1354,US-AZ,11913
2021/07/24 02:00:00+00,2021/07/25 02:00:00+00,1620.0,1.0,Natural,2021-07-21 21:03:00+00:00,2021/07/31 00:00:00+00,FI,42.59789,-112.6827,US-ID,11914
2021/08/12 17:00:00+00,2021/08/12 17:00:00+00,0.1,0.1,Natural,2021-07-21 19:41:00+00:00,2021/08/12 17:00:00+00,FI,37.49162,-108.3899,US-CO,11915
2021/07/21 21:04:00+00,2021/07/22 00:57:00+00,0.1,1.0,Natural,2021-07-21 19:24:00+00:00,2021/07/22 00:57:00+00,FI,37.11158,-108.6498,US-CO,11916
2021/07/22 20:03:59+00,2021/07/27 21:49:59+00,0.1,0.1,Natural,2021-07-21 18:17:05+00:00,2021/07/27 21:51:00+00,FI,34.35154,-110.7239,US-AZ,11917
2021/07/27 15:00:00+00,2021/07/27 15:00:00+00,0.1,1.0,Natural,2021-07-21 21:13:41+00:00,2021/07/27 15:00:00+00,FI,37.53919,-108.142,US-CO,11918
2021/07/22 17:51:59+00,2021/07/23 17:45:00+00,0.1,1.0,Natural,2021-07-22 00:05:20+00:00,2021/07/23 17:45:00+00,FI,39.01383,-105.3594,US-CO,11919
2021/08/02 21:00:00+00,2021/08/15 21:00:00+00,0.2,1.0,Natural,2021-07-21 15:05:11+00:00,2021/08/15 21:01:59+00,FI,36.03593,-112.1546,US-AZ,11920
2021/07/22 05:00:00+00,2021/07/22 06:04:59+00,3.48,1.0,Human,2021-07-22 02:15:00+00:00,2021/07/27 18:59:59+00,FI,42.57751,-113.4515,US-ID,11921
2021/07/22 00:30:00+00,2021/07/22 00:30:00+00,0.1,0.1,Natural,2021-07-21 23:21:00+00:00,2021/07/22 18:59:59+00,FI,37.65331,-113.5278,US-UT,11922
2021/07/22 03:00:00+00,2021/07/23 17:29:59+00,203.1,12.0,Natural,2021-07-21 20:16:59+00:00,2021/08/02 17:29:59+00,FI,42.05168,-113.8384,US-ID,11923
2021/07/20 02:15:00+00,2021/07/20 02:15:00+00,0.1,0.1,Natural,2021-07-19 20:12:03+00:00,2021/07/21 17:00:00+00,FI,37.67122,-118.9925,US-CA,11924
2021/07/21 23:35:00+00,2021/07/22 00:45:00+00,0.1,0.1,Human,2021-07-21 22:28:59+00:00,2021/07/22 21:36:00+00,FI,40.83577,-122.901,US-CA,11925
2021/07/27 20:00:00+00,2021/08/01 18:45:00+00,0.1,1.0,Natural,2021-07-21 21:18:48+00:00,2021/08/12 21:59:59+00,FI,35.24528,-112.1623,US-AZ,11926
2021/07/22 18:59:59+00,2021/07/23 01:30:00+00,0.5,0.1,Natural,2021-07-21 20:35:59+00:00,2021/07/25 20:45:00+00,FI,37.6916,-109.3085,US-UT,11927
2021/07/21 20:00:00+00,2021/07/21 20:00:00+00,0.1,1.0,Human,2021-07-21 19:44:59+00:00,2021/07/21 20:00:00+00,FI,33.83892,-116.7357,US-CA,11928
2021/07/22 18:55:00+00,2021/07/23 14:08:00+00,0.1,0.1,Natural,2021-07-21 21:43:00+00:00,2021/07/23 14:08:00+00,FI,39.403,-109.0738,US-UT,11929
2021/08/11 21:59:59+00,2021/09/05 15:59:59+00,4.0,0.1,Natural,2021-07-21 23:32:00+00:00,2021/09/05 15:59:59+00,FI,36.6382,-118.7293,US-CA,11930
2021/07/21 19:20:00+00,2021/07/21 19:20:00+00,0.1,1.0,Human,2021-07-21 18:59:59+00:00,2021/07/21 19:20:00+00,FI,33.82772,-116.7504,US-CA,11931
2021/07/21 01:43:00+00,2021/07/21 02:00:00+00,0.1,0.1,Natural,2021-07-20 22:39:00+00:00,2021/07/27 20:00:00+00,FI,36.85035,-107.6801,US-NM,11932
2021/07/22 02:29:59+00,2021/07/22 16:34:00+00,0.1,1.0,Natural,2021-07-21 22:03:28+00:00,2021/07/22 18:13:00+00,FI,38.86274,-107.1593,US-CO,11933
2021/07/22 00:59:59+00,2021/07/22 03:59:59+00,0.1,0.1,Natural,2021-07-21 23:40:00+00:00,2021/07/22 20:29:59+00,FI,37.484,-113.2271,US-UT,11934
2021/07/21 22:30:00+00,2021/07/21 22:30:00+00,0.1,0.1,Natural,2021-07-21 20:27:00+00:00,2021/07/21 22:57:00+00,FI,37.56684,-109.3238,US-UT,11935
2021/07/22 15:59:59+00,2021/07/22 15:59:59+00,0.1,0.1,Human,2021-07-22 15:00:00+00:00,2021/07/22 16:18:59+00,FI,41.72919,-111.7857,US-UT,11936
2021/07/22 00:01:59+00,2021/07/22 00:36:00+00,0.1,0.1,Natural,2021-07-21 21:15:33+00:00,2021/07/23 22:15:00+00,FI,39.13114,-111.4827,US-UT,11937
2021/07/26 18:30:00+00,2021/07/26 18:30:00+00,0.75,0.1,Natural,2021-07-19 21:43:45+00:00,2021/07/26 18:30:00+00,FI,34.35781,-111.3676,US-AZ,11938
2021/07/22 01:30:00+00,2021/07/22 20:29:59+00,0.1,0.1,Natural,2021-07-22 00:01:00+00:00,2021/07/22 20:29:59+00,FI,37.48394,-113.2269,US-UT,11939
2021/07/22 02:05:00+00,2021/07/22 19:50:00+00,0.1,0.1,Natural,2021-07-21 19:57:59+00:00,2021/08/11 21:00:00+00,FI,37.6843,-109.0593,US-UT,11940
2021/07/22 00:00:00+00,2021/07/29 17:02:00+00,0.6,0.1,Natural,2021-07-21 14:11:45+00:00,2021/07/29 17:02:00+00,FI,35.32775,-107.5118,US-NM,11941
2021/07/23 18:53:00+00,2021/07/26 18:16:00+00,0.3,1.0,Natural,2021-07-21 21:48:55+00:00,2021/07/28 18:14:59+00,FI,36.855967,-107.3105,US-NM,11942
2021/07/21 23:35:00+00,2021/07/21 23:35:59+00,0.1,0.1,Human,2021-07-21 21:19:00+00:00,2021/07/21 23:37:00+00,FI,37.13409,-106.9192,US-CO,11943
2021/07/21 23:16:00+00,2021/07/24 20:40:00+00,0.1,0.1,Natural,2021-07-21 03:35:00+00:00,2021/08/20 18:30:00+00,FI,40.61663,-108.5968,US-CO,11944
2021/07/22 20:15:00+00,2021/07/23 18:59:59+00,0.5,1.0,Natural,2021-07-22 04:19:21+00:00,2021/08/02 18:59:59+00,FI,42.09127,-113.9176,US-ID,11945
2021/08/01 17:40:00+00,2021/08/01 17:40:00+00,0.1,1.0,Natural,2021-07-21 15:13:00+00:00,2021/08/15 20:53:00+00,FI,35.88911,-112.0943,US-AZ,11946
2021/07/22 16:30:00+00,2021/07/23 15:59:59+00,2.0,,Natural,2021-07-21 21:10:00+00:00,2021/07/29 19:30:00+00,FI,,,US-AZ,11947
2021/07/22 18:59:59+00,2021/07/24 17:32:00+00,0.1,0.1,Human,2021-07-22 07:05:00+00:00,2021/07/28 18:36:00+00,FI,38.13464,-120.0965,US-CA,11948
2021/07/22 19:43:00+00,2021/07/22 19:44:59+00,0.3,0.3,Natural,2021-07-21 21:50:51+00:00,2021/07/29 19:15:00+00,FI,,,US-NM,11949
2021/07/22 18:59:59+00,2021/07/22 18:59:59+00,0.1,0.1,Undetermined,2021-07-22 16:31:59+00:00,2021/07/28 18:35:00+00,FI,38.14273,-120.0868,US-CA,11950
2021/07/25 18:00:00+00,2021/07/25 18:56:00+00,0.1,0.1,Natural,2021-07-22 14:19:46+00:00,2021/07/26 21:30:00+00,FI,36.211,-106.9119,US-NM,11951
2021/07/31 21:30:00+00,2021/08/12 21:46:00+00,0.1,0.1,Natural,2021-07-22 15:02:23+00:00,2021/08/12 21:46:00+00,FI,35.21898,-112.0385,US-AZ,11952
2021/07/22 20:50:00+00,2021/07/23 18:29:00+00,0.1,0.1,Natural,2021-07-22 16:00:55+00:00,2021/07/23 18:30:00+00,FI,39.18091,-105.5296,US-CO,11953
2021/07/22 21:04:00+00,2021/08/05 17:45:00+00,0.1,1.0,Natural,2021-07-22 03:03:00+00:00,2021/08/05 17:45:00+00,FI,37.43164,-113.0468,US-UT,11954
2021/07/24 15:30:00+00,2021/08/11 21:00:00+00,80.0,1.0,Natural,2021-07-22 14:22:00+00:00,2021/08/11 21:01:00+00,FI,34.62049,-114.4377,US-CA,11955
2021/07/22 18:59:59+00,2021/07/22 18:59:59+00,0.1,0.1,Natural,2021-07-21 23:08:00+00:00,2021/07/25 17:00:00+00,FI,37.561833,-114.429133,US-NV,11956
2021/07/22 18:45:00+00,2021/07/22 18:59:59+00,0.1,1.0,Natural,2021-07-22 18:27:00+00:00,2021/07/29 22:44:59+00,FI,37.95611,-106.3119,US-CO,11957
2021/07/27 18:17:59+00,2021/07/27 18:19:00+00,0.1,0.1,Natural,2021-07-22 00:11:23+00:00,2021/07/27 18:20:00+00,FI,33.65277,-109.0975,US-AZ,11958
2021/07/22 22:28:00+00,2021/07/23 00:43:00+00,0.1,0.1,Natural,2021-07-22 19:11:00+00:00,2021/07/23 00:56:00+00,FI,37.19517,-108.4375,US-CO,11959
2021/07/22 21:56:00+00,2021/07/31 14:27:00+00,0.7,1.0,Natural,2021-07-22 17:42:00+00:00,2021/07/31 14:29:00+00,FI,38.72967,-107.8246,US-CO,11960
2021/07/22 20:15:57+00,2021/07/22 20:29:59+00,0.1,0.1,Natural,2021-07-21 21:30:56+00:00,2021/07/30 20:00:00+00,FI,,,US-NM,11961
2021/07/22 17:05:00+00,2021/07/22 18:00:00+00,0.1,1.0,Natural,2021-07-22 14:35:59+00:00,2021/07/22 18:20:00+00,FI,39.51353,-107.7852,US-CO,11962
2021/07/23 02:00:00+00,2021/07/23 22:44:59+00,41.4,1.0,Human,2021-07-22 18:59:59+00:00,2021/07/25 20:32:00+00,FI,40.24552,-108.8832,US-CO,11963
2021/07/22 21:23:00+00,2021/07/22 22:21:59+00,0.1,0.1,Natural,2021-07-22 16:08:00+00:00,2021/07/28 19:04:00+00,FI,37.07323,-107.9489,US-CO,11964
2021/06/19 04:30:00+00,2021/06/26 18:00:00+00,0.1,1.0,Natural,2021-06-19 01:51:59+00:00,2021/06/27 18:59:59+00,FI,35.37383,-111.8017,US-AZ,11965
2021/06/30 21:14:00+00,2021/07/01 19:30:00+00,0.1,1.0,Natural,2021-06-30 19:16:57+00:00,2021/07/21 19:30:00+00,FI,35.351533,-111.6583,US-AZ,11966
2021/07/22 01:23:00+00,2021/07/22 03:59:59+00,0.1,1.0,Natural,2021-07-21 21:39:00+00:00,2021/07/22 14:00:00+00,FI,39.426667,-109.0455,US-CO,11967
2021/07/01 18:59:59+00,2021/07/01 19:40:00+00,0.1,1.0,Natural,2021-06-30 22:25:23+00:00,2021/07/21 19:30:00+00,FI,35.3008,-111.5971,US-AZ,11968
2021/07/22 23:00:00+00,2021/07/23 00:00:00+00,14.0,1.0,Natural,2021-07-22 20:40:00+00:00,2021/07/31 00:00:00+00,FI,42.51649,-112.5159,US-ID,11969
2021/07/22 22:21:59+00,2021/07/22 23:19:00+00,0.1,0.1,Natural,2021-07-22 20:00:59+00:00,2021/07/30 18:35:00+00,FI,37.64872,-109.0736,US-UT,11970
2021/07/18 19:40:00+00,2021/07/18 19:40:00+00,0.1,1.0,Natural,2021-07-13 23:28:28+00:00,2021/07/21 19:30:00+00,FI,35.29594,-111.6099,US-AZ,11971
2021/07/15 00:59:59+00,2021/07/15 17:29:59+00,0.1,1.0,Natural,2021-07-14 23:46:45+00:00,2021/07/21 19:30:00+00,FI,35.42009,-111.5051,US-AZ,11972
2021/07/14 20:50:00+00,2021/07/15 17:00:00+00,0.1,1.0,Natural,2021-07-14 18:36:11+00:00,2021/07/21 19:30:00+00,FI,35.30061,-111.5106,US-AZ,11973
2021/07/25 20:00:00+00,2021/07/26 15:59:59+00,8.0,2.0,Natural,2021-07-22 20:56:00+00:00,2021/07/26 15:59:59+00,FI,37.30525,-113.6719,US-UT,11974
2021/07/23 00:00:00+00,2021/07/24 21:16:00+00,0.1,0.1,Natural,2021-07-22 19:28:00+00:00,2021/08/09 22:20:00+00,FI,40.69911,-108.5257,US-CO,11975
2021/07/17 00:30:00+00,2021/07/19 17:00:00+00,0.1,1.0,Natural,2021-07-16 23:16:47+00:00,2021/07/21 19:30:00+00,FI,35.28537,-111.634,US-AZ,11976
2021/07/15 16:56:00+00,2021/07/15 16:56:00+00,0.1,1.0,Natural,2021-07-15 14:29:05+00:00,2021/07/21 19:30:00+00,FI,35.12294,-111.6859,US-AZ,11977
2021/07/18 23:45:00+00,2021/07/21 17:29:59+00,0.1,1.0,Natural,2021-07-18 20:35:38+00:00,2021/07/21 18:25:00+00,FI,34.63762,-111.0511,US-AZ,11978
2021/07/22 02:00:00+00,2021/07/22 02:00:00+00,0.1,0.1,Human,2021-07-21 14:15:00+00:00,2021/08/01 02:00:00+00,FI,42.44072,-123.2731,US-OR,11979
2021/07/18 18:00:00+00,2021/07/18 18:04:59+00,0.1,0.1,Natural,2021-07-17 22:54:37+00:00,2021/07/27 16:30:00+00,FI,33.56571,-108.6631,US-NM,11980
2021/07/13 21:35:00+00,2021/07/21 21:35:00+00,0.1,1.0,Human,2021-07-13 21:32:44+00:00,2021/07/21 21:39:00+00,FI,35.24827,-111.8486,US-AZ,11981
2021/07/22 23:50:00+00,2021/07/23 00:20:00+00,0.1,1.0,Natural,2021-07-22 22:31:59+00:00,2021/07/23 00:40:00+00,FI,39.5,-107.7442,US-CO,11982
2021/07/19 22:30:00+00,2021/07/22 21:22:00+00,0.1,0.1,Human,2021-07-19 20:35:00+00:00,2021/08/01 21:22:00+00,FI,42.6196,-123.3156,US-OR,11983
2021/07/22 23:15:00+00,2021/07/25 17:19:59+00,0.1,1.0,Natural,2021-07-22 21:04:00+00:00,2021/07/27 20:00:00+00,FI,36.73291,-107.6407,US-NM,11984
2021/07/22 22:50:00+00,2021/07/22 23:00:00+00,0.1,0.1,Natural,2021-07-22 21:01:59+00:00,2021/07/22 23:27:00+00,FI,37.30087,-113.6868,US-UT,11985
2021/07/24 02:00:00+00,2021/07/25 00:43:59+00,0.5,0.1,Natural,2021-07-22 22:21:06+00:00,2021/07/27 18:30:00+00,FI,41.924,-123.375,US-CA,11986
2021/07/25 22:15:59+00,2021/08/02 13:34:00+00,0.1,0.1,Natural,2021-07-22 17:50:00+00:00,2021/08/02 13:34:00+00,FI,38.73051,-107.8439,US-CO,11987
2021/07/23 00:30:00+00,2021/07/25 18:25:00+00,0.1,0.1,Natural,2021-07-22 22:35:23+00:00,2021/07/26 21:59:59+00,FI,35.33194,-111.4679,US-AZ,11988
2021/07/25 22:14:00+00,2021/08/02 13:34:00+00,0.1,1.0,Natural,2021-07-22 17:53:00+00:00,2021/08/02 13:34:00+00,FI,38.73137,-107.8406,US-CO,11989
2021/07/22 23:47:00+00,2021/07/22 23:47:00+00,0.1,1.0,Natural,2021-07-22 20:56:00+00:00,2021/07/25 18:36:59+00,FI,37.44319,-113.2986,US-UT,11990
2021/07/23 17:29:59+00,2021/08/01 15:46:00+00,0.1,0.1,Natural,2021-07-22 21:20:40+00:00,2021/08/01 15:46:00+00,FI,37.46026,-107.5575,US-CO,11991
2021/07/23 23:00:00+00,2021/07/25 00:00:00+00,0.1,1.0,Natural,2021-07-22 21:49:27+00:00,2021/07/25 00:00:00+00,FI,37.4087,-107.6469,US-CO,11992
2021/07/24 21:00:00+00,2021/07/24 21:00:00+00,2200.0,1.0,Human,2021-07-23 00:08:00+00:00,,FI,40.00655,-120.977,US-CA,11993
2021/07/23 01:37:00+00,2021/07/23 18:04:00+00,0.1,1.0,Natural,2021-07-22 23:05:09+00:00,2021/07/23 18:04:00+00,FI,36.38175,-112.2737,US-AZ,11994
