sum_rain,sum_snow,DiscoveryAcres,total_acres,temp_2m,temp_2m_max,humidity,rain,wind_speed_2m,wind_speed_2m_max,wind_speed_10m,wind_speed_10m_max,surface_soil_wetness_5cm_below,surface_soil_wetness_to_bedrock,landcover_class
79.1,0.0,1.0,203.0,26.08,35.76,2.5,0.0,2.49,4.07,3.91,5.46,0.12,0.36,472
89.65,0.02,1.0,7.0,9.87,18.9,2.69,0.0,1.87,3.94,3.34,5.61,0.35,0.38,303
31.63,0.0,2.0,4.0,9.58,17.5,2.2,0.0,1.69,3.91,2.53,5.27,0.27,0.47,460
94.91,0.0,200.0,8097.0,32.9,40.73,9.34,1.11,2.08,3.55,3.04,4.38,0.16,0.42,187
68.56,1.32,10.0,17.0,27.37,36.5,3.23,0.0,2.73,5.08,4.14,6.53,0.17,0.34,183
131.82999999999998,5.28,0.1,1416.5,23.87,33.98,4.21,0.0,0.38,1.13,2.23,3.24,0.26,0.47,489
89.64,1.32,3366.0,142373.0,26.18,35.55,5.37,0.04,1.59,2.38,2.57,3.67,0.26,0.43,316
58.010000000000005,0.19,1.0,13.0,4.27,11.3,1.4,0.0,4.03,7.86,6.02,10.54,0.32,0.4,460
105.46,0.0,1.0,4.0,36.32,44.9,5.43,0.0,2.58,4.23,3.63,5.41,0.07,0.37,472
184.57,0.0,0.1,95.1,20.42,30.96,2.14,0.0,3.1,6.17,4.63,8.69,0.26,0.47,460
110.74,0.0,300.0,1300.0,30.49,40.18,10.62,1.51,1.88,7.77,2.7,10.83,0.23,0.39,461
79.1,1.32,1.0,9.8,21.57,30.38,2.87,0.0,3.09,5.85,4.63,7.73,0.26,0.34,187
411.34,5.94,0.1,2.5500000000000003,6.97,15.65,4.7,0.0,0.33,1.05,1.96,2.74,0.83,0.8,42
137.1,0.0,0.1,2064.1,32.6,41.29,7.14,0.13,2.23,4.61,3.27,6.2,0.16,0.46,460
68.56,1.32,8602.0,17063.0,28.7,37.07,4.15,0.02,4.75,7.99,6.87,10.73,0.11,0.34,183
126.55,2.64,3.0,8.0,19.31,24.96,8.18,1.32,0.97,1.76,2.15,3.34,0.32,0.34,497
158.21,5.28,0.1,11.1,21.4,30.54,4.88,0.0,2.96,5.95,4.55,8.9,0.36,0.39,163
142.38,0.0,0.1,2306.1,35.93,44.01,7.2,0.24,2.32,3.89,3.41,4.98,0.12,0.37,474
105.46,0.0,0.1,151.29999999999998,25.21,33.51,2.38,0.03,2.06,4.0,3.03,5.3,0.12,0.34,556
142.37,1.32,0.3,20.3,25.23,34.87,8.85,0.08,0.65,1.2,1.52,2.49,0.43,0.5,158
84.36999999999999,0.0,0.1,2.2,26.12,34.62,4.64,0.0,2.06,5.09,3.02,6.86,0.16,0.46,460
237.31,0.0,5.0,7.0,24.33,33.3,5.37,0.0,1.85,4.08,2.76,5.4,0.48,0.51,474
195.11,0.0,5.0,10.0,28.31,37.69,2.5,0.0,2.14,4.43,3.17,5.93,0.13,0.38,474
52.74,0.66,0.1,2.3000000000000003,27.28,34.76,9.09,0.28,2.7,6.37,3.84,8.73,0.1,0.34,187
100.18,1.4300000000000002,10.0,78.0,13.77,21.78,3.66,0.0,1.17,1.88,3.33,5.34,0.44,0.48,474
116.01,0.0,20.0,1031.0,28.51,36.91,5.25,0.0,3.23,5.69,4.57,7.37,0.08,0.38,472
116.01,0.0,0.1,55.1,32.09,41.8,4.82,0.0,3.06,5.52,4.45,7.08,0.1,0.38,556
316.41,0.0,3.0,27.0,27.34,36.85,6.9,0.0,1.44,2.61,2.45,4.14,0.33,0.47,303
58.0,5.28,0.1,4.1,10.05,18.44,3.48,0.0,1.02,1.86,1.7,3.46,0.42,0.45,557
36.91,0.0,20.0,46.0,26.83,34.69,6.53,0.0,2.07,3.36,3.04,4.11,0.13,0.33,489
158.2,1.98,10.0,17.4,22.76,30.29,5.37,0.0,2.44,4.32,3.49,5.53,0.34,0.39,558
31.64,0.66,0.1,306.1,26.3,36.83,3.3,0.0,2.2,5.81,3.33,7.98,0.12,0.34,484
121.29,0.0,2.0,6.7,14.28,22.38,4.76,0.0,5.84,7.78,8.03,10.4,0.45,0.46,460
100.17999999999998,1.32,75.0,243.9,18.02,24.67,7.93,9.41,4.13,10.03,6.08,14.12,0.48,0.47,187
216.21,3.3000000000000003,0.8,94.8,23.51,31.66,5.74,0.0,2.9,5.4,4.2,7.55,0.35,0.41,581
158.20000000000002,0.0,5.0,55.0,27.75,34.44,10.07,1.64,0.65,1.0,1.55,2.17,0.27,0.48,474
232.02,2.64,1.0,414.0,23.86,36.01,4.76,0.0,0.22,0.93,1.66,2.16,0.16,0.46,162
79.11,1.98,1.0,8.9,26.29,35.03,5.92,0.05,1.77,3.6,2.88,4.91,0.1,0.34,557
326.96,2.64,10.0,48.37,21.69,28.94,8.79,0.4,2.01,3.57,3.15,5.02,0.42,0.47,490
142.38000000000002,5.28,5.0,10.0,14.6,22.94,3.85,0.0,2.42,4.31,4.03,6.51,0.35,0.38,316
105.47,0.0,0.1,760.1,31.67,38.69,9.28,2.22,1.06,2.24,1.62,2.88,0.28,0.36,461
184.57,0.0,20.0,30428.0,22.77,30.03,6.16,0.0,3.05,5.09,4.44,6.84,0.27,0.48,474
189.84,0.0,0.1,85.1,29.79,38.24,3.42,0.0,2.8,5.11,4.15,6.59,0.16,0.38,474
79.11,0.0,0.1,153.1,36.02,44.76,6.04,0.0,2.72,4.27,3.66,5.97,0.06,0.37,579
84.36999999999999,2.62,1.0,6.14,5.51,15.55,3.05,0.0,2.02,3.96,3.31,5.49,0.37,0.38,497
94.92,1.32,1.0,3.0,11.65,21.68,2.87,0.0,1.97,3.97,3.71,6.34,0.23,0.34,155
94.92,0.0,20.0,225.0,29.55,36.78,7.02,0.4,3.08,5.66,4.55,7.41,0.12,0.36,470
79.1,3.36,0.8,3.8,-2.45,0.91,2.81,1.04,1.97,3.17,4.8,6.91,0.45,0.48,158
126.56,0.0,70.0,5497.1,23.11,32.07,3.72,0.0,2.99,4.56,4.38,5.96,0.14,0.38,490
31.64,0.0,1.0,6001.0,23.05,32.9,2.81,0.0,2.2,4.13,3.38,5.38,0.14,0.33,457
36.91,0.0,100.0,255.0,11.65,21.3,1.71,0.0,3.77,6.63,5.88,9.27,0.2,0.45,460
137.1,0.0,0.1,1532.1,27.27,36.06,9.03,0.94,1.24,2.86,2.03,4.38,0.32,0.48,158
110.73,0.66,0.1,3.3000000000000003,15.27,25.23,5.31,0.0,1.07,1.71,2.05,2.92,0.42,0.48,158
126.56,0.0,12.0,246.0,22.59,28.11,3.91,0.0,3.21,5.78,4.45,8.24,0.16,0.37,183
79.08999999999999,3.3000000000000003,4.0,8.0,14.94,24.42,4.15,0.0,2.55,4.94,4.29,7.12,0.35,0.39,557
94.91,4.62,2.0,4.0,18.41,27.06,4.52,0.0,1.88,3.09,4.06,6.01,0.31,0.41,183
268.94,5.93,0.1,5.1,22.5,31.19,4.15,0.0,0.32,0.94,1.81,3.83,0.21,0.46,183
47.46,1.32,0.1,13606.1,23.37,31.84,4.15,0.0,3.45,6.28,4.91,8.31,0.19,0.35,183
63.27999999999999,3.3,0.1,67.1,23.87,31.77,4.82,0.0,3.39,6.1,4.86,8.62,0.15,0.37,491
110.74,0.0,10.0,60.05,20.98,29.74,3.78,0.0,2.02,3.56,3.12,4.47,0.27,0.37,489
200.38,0.0,5.0,10.0,32.87,42.03,4.27,0.04,2.62,5.43,3.56,7.15,0.12,0.37,556
195.12,0.0,30.0,60.0,24.23,33.69,4.58,0.0,1.91,4.22,2.81,5.58,0.37,0.41,461
100.19,2.64,0.1,4.4,22.43,31.2,6.29,0.0,4.03,5.95,5.84,7.91,0.25,0.42,316
89.64999999999999,0.66,0.1,100.1,21.48,30.13,4.27,0.15,1.59,3.09,2.3,3.97,0.21,0.39,316
137.1,0.0,0.1,495.1,30.22,38.21,11.05,0.62,2.25,5.98,3.2,8.57,0.32,0.47,460
158.20000000000002,0.0,0.1,2.6,24.9,33.21,4.21,0.0,4.12,6.81,5.8,9.08,0.15,0.38,581
94.92000000000002,0.0,0.1,3321.1,26.58,34.2,6.53,0.0,3.2,4.29,4.27,5.35,0.12,0.38,472
174.01,3.96,0.1,841.1,26.73,33.97,8.79,0.22,0.37,0.88,1.7,3.09,0.19,0.46,550
137.11,2.64,3.0,10.9,22.96,31.24,4.7,0.0,2.64,4.87,4.02,6.63,0.28,0.41,158
137.11,2.64,0.5,2.5,15.46,25.63,2.75,0.0,1.91,3.32,2.85,4.66,0.28,0.38,491
79.1,1.32,2.0,4.0,22.19,30.49,4.33,0.0,2.08,3.56,3.63,5.65,0.3,0.35,158
126.56,0.0,0.1,95.1,27.38,37.41,3.05,0.0,2.81,5.3,4.17,7.68,0.12,0.37,358
36.91,1.32,1320.0,2640.0,24.15,32.37,2.75,0.0,2.95,4.41,4.37,5.71,0.12,0.34,183
58.010000000000005,0.66,2.0,3002.0,25.19,33.12,6.53,0.03,2.91,7.19,3.98,10.01,0.18,0.42,489
79.1,2.64,2.0,175.4,14.3,20.6,4.27,0.01,3.51,4.67,5.02,6.8,0.3,0.39,489
121.29,0.66,0.1,1.9,24.06,33.07,2.62,0.0,1.02,1.8,2.4,3.55,0.12,0.46,163
79.11,0.66,0.1,26.1,25.31,34.3,9.22,1.13,1.64,2.92,2.32,3.57,0.34,0.36,187
52.73,1.32,100.0,7253.9,26.52,35.44,5.31,0.02,5.52,9.59,7.66,12.68,0.3,0.34,484
10.54,0.0,0.1,3.7,11.43,16.48,4.7,2.61,3.26,5.77,4.62,8.0,0.14,0.43,474
100.19,1.32,0.1,6.1,13.36,22.73,2.2,0.05,1.41,2.46,2.41,3.86,0.3,0.36,148
168.75,0.0,5.0,103.0,29.25,36.37,5.62,0.02,2.17,5.17,3.34,7.24,0.3,0.48,460
131.83,0.0,1.0,2.5,4.4,11.55,3.17,0.0,2.82,4.31,4.46,5.8,0.32,0.35,556
84.36999999999999,0.0,0.1,2.1,25.51,33.59,6.1,0.0,2.83,5.11,4.27,7.09,0.19,0.46,460
121.29,0.66,0.1,2.97,23.59,32.24,2.93,0.0,2.0,3.24,3.3,4.7,0.2,0.3,48
58.0,0.66,5.0,10.0,27.21,35.37,6.35,0.07,1.98,5.61,2.77,7.71,0.11,0.37,542
226.75,1.32,0.5,2.5,23.91,35.01,7.81,1.13,0.45,0.92,2.28,3.01,0.3,0.35,141
89.65,0.0,100.0,125024.0,18.3,21.23,9.4,0.0,4.45,5.71,6.1,8.0,0.7,0.47,303
247.85,0.0,0.1,3.1,8.29,17.0,2.93,0.0,1.84,3.93,2.84,5.16,0.55,0.55,474
200.39,6.59,0.1,8.6,24.48,31.09,7.87,1.87,0.47,0.97,1.84,2.9,0.23,0.44,489
474.6,11.87,1.0,762.0,25.18,35.94,7.32,0.0,0.29,0.88,1.8,3.58,0.4,0.49,44
195.12,0.0,10.0,20.0,30.84,40.37,10.13,1.13,0.9,2.06,1.7,3.55,0.13,0.45,302
58.010000000000005,0.66,0.1,2.1,22.67,32.3,2.38,0.0,2.46,5.38,3.48,6.85,0.17,0.34,490
110.74,0.0,0.1,119978.1,24.07,31.95,5.55,0.0,2.91,4.87,4.16,6.38,0.18,0.42,46
184.58,5.28,0.1,2.1,17.75,25.9,4.94,0.0,1.3,3.24,2.47,5.86,0.39,0.44,163
500.99,9.9,0.1,3.1,24.08,34.12,7.08,0.0,0.35,0.83,1.91,3.3,0.48,0.52,163
163.48000000000002,0.0,0.1,185.1,31.01,40.17,8.0,0.64,0.83,1.39,2.07,3.73,0.25,0.48,460
94.91,0.66,2.0,7.5,22.33,28.72,8.54,0.48,1.67,2.99,2.63,4.31,0.24,0.33,158
15.82,0.0,1.0,2.2,15.86,25.48,1.71,0.0,1.81,3.61,2.78,4.52,0.17,0.38,557
290.04,0.0,0.1,23.9,23.82,31.69,4.88,0.0,2.56,5.55,3.76,7.5,0.41,0.5,460
126.56,0.0,0.1,190.1,25.26,34.94,4.39,0.0,1.77,2.62,2.65,3.99,0.16,0.42,556
36.91,1.32,2616.0,5232.0,26.05,34.87,4.46,0.0,1.59,3.08,2.31,3.79,0.19,0.34,183
105.46999999999998,0.0,0.1,721.1,28.49,36.1,9.58,0.09,2.67,4.79,3.75,6.47,0.3,0.34,462
147.65,0.66,0.1,5.1,26.01,35.78,8.91,1.65,1.01,2.71,1.78,4.95,0.35,0.49,158
63.28,0.66,0.1,6.699999999999999,26.2,34.77,1.95,0.0,1.83,3.77,2.73,4.77,0.12,0.37,489
63.28,2.64,50.0,91.79,26.73,35.73,5.62,0.04,3.48,6.34,5.03,8.66,0.17,0.4,490
100.19,1.32,1.0,2501.0,26.58,35.63,8.06,0.64,1.18,3.2,1.79,4.43,0.22,0.34,489
263.67,0.66,1.0,3.0,15.93,24.55,4.33,0.0,0.88,1.57,4.37,7.05,0.38,0.52,498
195.11,0.0,0.1,3141.1,34.03,43.71,5.86,0.06,1.45,2.84,2.08,3.72,0.12,0.38,472
110.74,0.0,1.0,103.0,25.95,36.52,2.75,0.0,2.2,3.33,3.24,4.3,0.12,0.38,476
100.18999999999998,0.0,3.0,9.0,29.03,37.23,2.44,0.0,2.07,3.87,2.95,4.85,0.1,0.36,472
152.93,1.32,0.1,159.1,20.24,28.57,6.16,0.01,1.16,2.0,1.7,3.39,0.34,0.38,315
274.22,1.98,70.0,137.2,6.58,17.51,3.23,0.0,1.27,2.17,3.96,5.67,0.55,0.57,187
121.28,0.0,40.0,203.0,27.18,36.33,4.7,0.21,2.99,4.92,4.47,6.52,0.18,0.34,461
121.29,0.0,0.1,30.1,28.69,36.47,9.03,0.57,1.71,3.16,2.59,4.31,0.29,0.38,460
110.74,0.66,75.0,18183.0,22.05,29.51,4.7,0.71,1.74,2.89,5.02,8.09,0.3,0.47,158
63.28,2.64,0.1,3.9,30.0,38.21,5.13,0.29,4.09,8.07,6.16,11.66,0.17,0.37,556
110.74,0.66,0.1,47.2,25.33,33.8,5.62,0.2,2.2,4.56,3.22,5.96,0.2,0.4,187
147.64,2.64,0.5,31.5,22.0,30.95,6.9,0.02,3.98,5.62,5.74,7.73,0.39,0.44,489
84.37999999999998,1.98,30.0,304.0,25.66,34.44,5.13,0.03,2.48,4.7,3.73,6.58,0.16,0.35,187
68.53999999999999,0.68,0.1,1.6,11.87,19.69,2.56,0.0,1.91,4.45,2.75,5.98,0.47,0.48,444
63.26999999999998,1.33,1.0,18.18,3.6,12.36,1.53,0.0,3.13,5.16,5.16,7.59,0.26,0.3,158
79.1,1.32,0.1,3.8,23.96,34.62,2.93,0.0,1.88,4.22,3.22,6.66,0.13,0.37,489
94.91,0.66,0.1,5.1,23.49,31.52,3.91,0.0,3.59,6.05,5.77,8.97,0.23,0.33,48
100.18999999999998,0.0,30.0,55.0,31.26,39.15,10.44,0.09,1.71,3.38,2.48,4.21,0.32,0.37,183
126.56,0.0,5.0,6.7,28.74,36.56,5.07,0.0,4.45,7.77,6.14,10.0,0.13,0.38,472
131.83,1.98,0.1,290.1,23.69,33.1,6.04,4.28,1.42,2.8,2.98,5.61,0.24,0.45,489
89.64,1.98,0.3,6.8,26.12,33.52,6.65,0.9,1.8,4.3,2.51,5.6,0.22,0.34,489
158.21,3.3000000000000003,10.0,37.0,17.55,25.58,3.6,0.0,3.09,4.95,5.4,8.07,0.38,0.41,489
216.21,0.0,2.0,4.0,29.37,38.31,3.42,0.0,1.66,3.2,2.44,4.2,0.23,0.39,472
142.36999999999998,5.94,0.1,1.6,18.04,27.01,6.59,0.74,1.85,2.64,3.38,4.63,0.32,0.37,187
79.11,2.64,0.1,2.19,26.55,35.8,4.33,0.0,1.73,3.12,2.75,4.26,0.25,0.34,489
79.1,0.0,0.1,590.1,36.07,44.27,9.22,0.18,2.27,5.88,3.2,8.21,0.11,0.38,474
31.63,0.0,0.1,20.1,24.17,32.3,3.54,0.0,1.73,3.77,2.52,4.97,0.13,0.46,444
47.45,0.66,1.5,3.0,15.58,23.23,4.39,0.0,2.18,4.53,3.38,6.39,0.2,0.37,489
79.1,0.0,1.0,3.0,16.59,25.88,2.2,0.0,1.71,3.04,2.78,4.21,0.08,0.37,581
105.45999999999998,1.32,0.1,6.06,23.76,31.7,6.59,0.04,2.01,4.39,3.27,6.8,0.36,0.39,158
216.21000000000004,3.96,1.0,12.1,16.26,25.57,1.46,0.0,0.52,0.87,3.37,4.75,0.16,0.45,163
195.11,1.98,250.0,2331.6,24.23,33.61,8.73,1.39,2.26,3.57,3.34,4.72,0.4,0.45,490
110.74,0.0,1.4,2.8,27.56,36.22,4.46,0.06,3.56,6.53,5.14,8.74,0.16,0.36,462
73.82000000000001,0.0,1.0,14625.0,21.66,30.15,8.24,0.12,2.39,4.58,3.27,6.09,0.25,0.34,187
221.48,0.0,0.5,2.6,25.57,32.52,5.43,0.03,1.34,1.94,3.84,5.49,0.27,0.48,460
31.64,0.0,7.0,14.0,13.21,23.26,1.59,0.0,2.71,4.52,4.21,6.59,0.18,0.42,472
100.19,1.98,0.5,3.5,25.19,32.96,8.06,0.38,2.12,3.86,3.15,5.23,0.29,0.41,158
10.54,0.66,2.0,16.0,13.54,23.23,3.97,0.54,1.91,3.02,3.41,3.88,0.16,0.34,489
189.85,0.0,1.6,3.2,28.38,37.74,4.94,0.0,3.44,6.1,4.96,8.25,0.18,0.38,474
84.36999999999999,2.62,3.0,6.0,3.66,12.63,2.87,0.27,2.59,4.57,4.19,6.38,0.37,0.38,194
126.57,1.32,20.0,44.58,22.67,31.27,5.86,0.0,2.48,4.82,3.76,6.36,0.34,0.4,488
73.83,0.0,1.0,33.0,33.19,40.98,3.6,0.0,1.63,3.4,2.2,4.06,0.12,0.37,470
174.03000000000003,0.0,1.0,29.0,31.9,40.3,8.06,0.64,1.76,2.81,2.79,3.88,0.23,0.48,358
142.39,0.0,0.1,35371.1,24.33,33.39,9.22,1.1,0.8,1.81,1.55,2.86,0.41,0.5,158
10.54,0.66,1.0,126.0,13.54,23.23,3.97,0.54,1.91,3.02,3.41,3.88,0.16,0.34,358
63.27,1.32,0.1,13.07,26.64,34.41,8.06,0.0,2.29,4.29,3.21,5.45,0.13,0.33,489
189.85,0.0,0.1,1.85,22.4,31.01,2.81,0.0,1.41,2.73,2.2,3.49,0.16,0.38,476
168.75,0.0,1.0,152.0,33.54,41.21,5.98,0.0,2.22,4.47,3.13,5.59,0.15,0.38,556
94.93,2.64,0.1,3.7,24.14,32.8,5.98,0.05,2.24,3.62,3.48,4.81,0.26,0.34,489
79.11,4.62,0.1,3.1,21.78,30.34,5.31,0.02,0.95,1.24,2.19,2.86,0.17,0.45,316
184.58,5.28,0.1,1.3,20.91,30.72,3.97,0.0,1.27,2.58,2.38,4.87,0.35,0.42,163
242.58,3.3000000000000003,25.0,395.5,24.98,32.6,7.2,0.08,1.41,2.29,2.08,2.85,0.41,0.44,491
84.38,0.0,5.0,31.0,15.45,26.18,3.17,0.0,2.53,4.47,3.95,6.2,0.31,0.38,562
263.67,0.66,2.0,5.5,24.69,36.01,4.64,0.0,0.55,1.1,2.66,4.82,0.33,0.5,158
121.3,3.3000000000000003,5.0,47.3,17.75,24.06,7.02,9.96,4.75,7.43,6.72,10.41,0.39,0.36,316
290.04,0.0,1.0,34.62,17.11,26.32,5.49,0.0,2.22,4.27,3.36,5.95,0.44,0.47,556
110.74,0.0,0.1,1.2000000000000002,9.79,18.14,3.66,0.0,1.33,2.25,2.04,3.0,0.42,0.44,159
10.55,0.34,5.0,10.0,15.74,24.54,3.48,0.0,2.8,5.23,3.95,6.8,0.27,0.38,470
73.83,0.9000000000000001,0.5,10.5,5.36,12.46,4.46,2.0,3.36,7.14,5.01,9.73,0.41,0.41,557
57.99999999999999,1.9,1.0,5.0,12.98,24.57,2.69,0.0,3.19,5.62,4.73,7.47,0.29,0.34,545
57.99999999999999,1.9,1.0,3.9,12.98,24.57,2.69,0.0,3.19,5.62,4.73,7.47,0.29,0.34,498
84.36999999999999,2.62,1.0,249.0,9.87,17.62,3.42,0.03,2.47,4.48,4.09,6.16,0.32,0.37,460
42.17999999999999,0.0,0.1,11.2,17.0,25.87,2.56,0.0,2.61,5.57,4.11,7.57,0.26,0.38,474
100.17999999999998,2.48,0.1,5.3,2.33,10.62,2.26,0.07,2.03,3.38,4.0,5.85,0.45,0.48,47
84.38,1.39,0.1,6.1,7.38,14.8,2.87,0.99,2.16,3.34,3.14,4.16,0.33,0.36,545
564.26,5.83,0.1,10.7,4.07,12.01,4.27,0.02,0.16,0.57,1.42,2.22,0.88,0.86,162
100.21,3.09,1.0,34.0,3.68,11.32,3.05,0.0,2.05,3.3,3.02,4.09,0.42,0.44,558
63.27,2.33,1.0,1752.0,7.22,18.01,2.62,0.0,2.52,5.31,3.74,7.09,0.37,0.38,457
21.09,0.32,1.0,24.0,14.33,23.83,2.5,0.0,1.62,2.52,2.45,3.14,0.29,0.38,472
79.1,0.32,1.0,3.0,16.23,26.52,2.81,0.0,2.16,4.5,3.2,6.46,0.39,0.44,460
427.15,8.32,15.0,67.8,5.42,13.22,4.46,0.39,0.81,1.39,3.92,6.3,0.55,0.54,141
247.85,7.87,3.0,4.9,-0.78,7.12,2.01,0.01,1.75,2.56,3.55,4.81,0.48,0.44,493
63.27,2.33,1.0,954.72,5.11,15.26,2.26,0.0,5.37,8.88,7.59,11.77,0.36,0.38,557
5.27,0.21,1.0,8.0,12.93,20.01,1.34,0.0,5.09,7.98,7.22,10.66,0.26,0.42,472
15.82,0.02,1.0,7.0,14.9,23.7,1.16,0.0,3.13,6.55,4.62,8.51,0.18,0.37,472
427.15,8.32,0.1,30.1,6.31,17.11,3.54,0.0,0.59,1.35,2.48,3.12,0.53,0.53,141
79.1,3.36,1.0,230.0,7.41,19.65,1.34,0.01,1.28,2.26,3.3,4.92,0.41,0.48,158
21.09,0.0,0.1,1.5,20.9,31.34,1.28,0.0,2.24,4.2,3.5,5.55,0.15,0.42,556
10.55,0.17,0.5,2.5,14.15,23.69,1.1,0.0,4.59,6.69,6.41,9.14,0.17,0.38,489
21.44,0.0,1.0,16.0,23.03,34.36,1.65,0.0,1.79,2.58,3.02,3.93,0.17,0.46,556
203.46,8.13,0.8,2.3,5.83,15.15,2.2,0.0,1.57,3.45,2.38,4.68,0.5,0.48,158
243.95,10.73,2.0,11.0,0.8,11.15,2.44,0.02,1.55,2.7,3.77,5.78,0.49,0.48,158
26.6,0.0,1.0,2131.0,24.55,35.01,2.87,0.0,1.63,2.44,2.45,4.0,0.12,0.37,472
50.29999999999999,1.9,0.1,24.1,14.98,24.98,4.03,0.0,1.76,3.16,2.7,4.22,0.25,0.34,582
43.46,1.91,0.1,1.6,14.05,23.55,3.78,0.0,2.4,3.93,3.57,5.81,0.24,0.34,331
43.46,1.91,0.1,2.1,14.05,23.55,3.78,0.0,2.4,3.93,3.57,5.81,0.24,0.34,331
173.29,2.6,25.0,308.54,11.58,19.83,2.5,0.0,1.72,3.83,2.32,4.73,0.42,0.44,489
166.94,4.07,0.1,4.6,14.43,23.69,4.09,0.0,1.95,3.24,2.92,4.0,0.44,0.46,489
64.08,7.57,10.0,28.0,13.47,22.17,3.48,0.0,1.7,2.8,2.98,4.76,0.38,0.4,557
62.79,4.84,1.0,34.5,11.1,20.97,3.05,0.0,1.48,2.55,3.01,4.67,0.35,0.38,557
73.13999999999999,1.5,1.0,2187.0,17.03,24.39,4.15,0.0,1.55,2.58,2.3,3.77,0.36,0.4,484
102.06,0.0,1.0,21.79,14.4,22.9,6.1,0.0,1.1,1.45,3.3,5.02,0.43,0.47,302
50.29999999999999,1.9,0.1,3.95,17.12,26.01,5.31,0.0,1.43,3.08,2.25,4.73,0.24,0.34,194
64.08,7.57,1.0,661.0,12.54,20.4,2.75,0.0,2.7,4.89,5.25,8.8,0.36,0.4,183
43.01,2.64,0.1,1.3,16.87,25.93,3.48,0.0,3.7,6.03,5.45,8.12,0.24,0.34,189
68.46000000000001,2.98,1.0,5.7,9.33,17.39,2.38,0.0,4.75,8.41,6.79,11.23,0.38,0.43,158
188.83,4.38,30.0,56.46,7.04,14.76,2.38,0.0,2.34,4.5,3.39,5.95,0.45,0.46,557
22.45,0.0,8.0,73.0,24.86,34.48,1.77,0.0,2.18,3.87,3.38,5.16,0.12,0.37,556
124.64,1.56,2.0,87.0,10.87,20.04,2.44,0.0,1.53,2.51,2.27,3.12,0.39,0.43,470
53.47999999999999,0.19,0.1,872.1,20.05,28.62,2.93,0.0,3.18,6.59,4.77,9.01,0.2,0.45,582
69.71000000000001,0.56,0.1,4425.1,18.52,27.24,2.75,0.0,3.28,6.92,5.0,9.75,0.23,0.41,474
128.69,4.3100000000000005,10.0,36.0,8.12,17.29,2.56,0.02,3.05,5.51,4.28,7.12,0.42,0.45,187
60.55999999999999,2.91,1.0,14.0,11.76,20.94,2.75,0.04,4.7,8.66,6.73,11.74,0.3,0.36,582
49.46,2.48,1.0,5.0,11.69,20.06,1.89,0.06,6.03,8.84,8.29,11.81,0.2,0.34,485
81.92999999999999,0.32,0.1,20.1,21.05,30.73,2.32,0.0,2.44,5.32,3.75,7.15,0.26,0.43,472
110.56,4.89,1.0,37.4,7.38,17.62,1.89,0.0,1.65,3.54,3.41,6.73,0.38,0.4,497
144.73,7.660000000000001,1.0,93.7,5.65,13.54,2.62,0.0,4.15,7.86,5.8,10.68,0.45,0.46,490
105.74,12.3,0.1,2.85,2.32,9.44,2.08,0.0,2.19,3.4,4.75,7.01,0.36,0.39,557
110.56,4.89,0.1,30.1,7.38,17.62,1.89,0.0,1.65,3.54,3.41,6.73,0.38,0.4,188
44.68999999999999,0.0,1.0,3.0,22.87,32.55,1.59,0.0,2.29,4.4,3.44,5.71,0.13,0.38,474
421.32,5.49,1.0,3.8,14.91,23.74,5.13,0.0,0.97,1.51,2.39,4.16,0.58,0.59,162
69.71000000000001,0.56,0.1,4.0,19.68,27.87,2.62,0.0,1.85,4.33,2.75,5.99,0.21,0.41,474
214.92,15.02,0.1,4.9,-0.87,6.33,2.56,0.0,0.84,1.48,3.49,5.57,0.51,0.48,149
263.96,13.57,40.0,930.0,1.95,8.08,2.62,0.0,1.55,3.38,2.99,5.79,0.52,0.52,187
5.77,0.0,1.0,18.0,23.27,31.4,1.89,0.0,1.69,3.46,2.65,4.28,0.12,0.38,472
134.84,3.88,1.0,3.0,1.94,9.83,2.01,0.0,2.53,3.97,3.63,5.21,0.43,0.44,556
54.95,1.69,1.0,214.72,9.38,17.98,2.81,0.0,4.08,6.91,5.75,9.12,0.34,0.37,488
50.29999999999999,1.9,1.0,3.93,16.37,25.55,2.69,0.0,2.9,5.08,4.16,6.78,0.17,0.34,545
66.67999999999999,1.9,5.0,8.5,13.76,23.02,2.93,0.0,3.08,4.49,4.75,6.66,0.2,0.3,47
50.29999999999999,1.9,0.1,4.9,15.1,26.12,1.71,0.0,2.43,4.41,3.82,5.66,0.18,0.34,545
320.34,5.56,0.1,10.28,4.85,11.07,3.78,0.28,0.52,1.01,2.18,2.67,0.62,0.61,163
789.94,2.12,1.3,2.55,8.82,15.24,5.13,0.0,0.24,0.73,2.13,3.24,0.81,0.79,162
71.89999999999999,1.98,1.0,16.95,11.58,19.41,2.69,0.0,4.02,7.59,5.96,10.17,0.27,0.43,158
71.89999999999999,1.98,1.0,19.0,11.58,19.41,2.69,0.0,4.02,7.59,5.96,10.17,0.27,0.43,158
183.05,5.49,1.0,39.2,2.58,11.62,2.14,0.6,5.71,6.73,8.41,9.8,0.58,0.6,270
83.14999999999999,2.32,1.0,96.71,6.87,16.55,3.66,0.55,3.6,6.74,4.98,8.73,0.38,0.39,562
95.27,2.72,0.1,22.1,13.01,22.83,3.05,0.01,4.67,7.68,6.55,10.34,0.41,0.45,557
