,YEAR,MO,DY,T2M,T2M_MAX,QV2M,PRECTOTCORR,WS2M,WS2M_MAX,WS10M,WS10M_MAX,GWETTOP,GWETPROF,LAT,LONG,ID
11,2020,9,28,1.32,10.35,2.08,0.0,0.55,0.65,2.54,3.48,0.37,0.38,41.15304,-106.4674,5264
12,2020,9,29,7.61,18.41,2.69,0.0,0.62,0.8,3.23,4.5,0.36,0.38,41.15304,-106.4674,5264
13,2020,9,30,8.18,16.82,3.54,0.7,0.59,0.81,2.05,3.4,0.37,0.38,41.15304,-106.4674,5264
14,2020,10,1,6.37,15.15,3.36,0.0,0.55,0.73,2.08,3.22,0.37,0.38,41.15304,-106.4674,5264
15,2020,10,2,7.0,16.27,3.48,0.26,0.59,0.76,2.65,4.24,0.36,0.38,41.15304,-106.4674,5264
16,2020,10,3,6.52,14.36,4.27,0.04,0.67,0.95,2.12,3.59,0.36,0.38,41.15304,-106.4674,5264
17,2020,10,4,8.06,17.81,4.03,0.1,0.51,0.71,3.07,4.45,0.36,0.38,41.15304,-106.4674,5264
18,2020,10,5,7.99,17.71,3.05,0.0,0.59,1.11,3.07,3.88,0.35,0.38,41.15304,-106.4674,5264
19,2020,10,6,8.43,19.05,2.75,0.03,0.55,0.84,2.86,3.36,0.35,0.38,41.15304,-106.4674,5264
20,2020,10,7,10.06,21.67,2.44,0.0,0.55,1.26,2.09,3.09,0.35,0.38,41.15304,-106.4674,5264
21,2020,10,8,8.85,19.17,2.38,0.0,0.52,0.97,3.02,3.84,0.34,0.38,41.15304,-106.4674,5264
22,2020,10,9,10.93,19.85,3.54,0.01,0.57,1.05,2.5,3.2,0.34,0.38,41.15304,-106.4674,5264
23,2020,10,10,10.73,18.94,4.33,0.02,0.45,0.67,3.08,4.41,0.34,0.37,41.15304,-106.4674,5264
24,2020,10,11,3.49,8.94,3.23,7.11,0.9,1.33,5.18,7.23,0.42,0.38,41.15304,-106.4674,5264
25,2020,10,12,3.92,11.16,2.81,0.0,1.04,1.44,5.55,7.6,0.38,0.38,41.15304,-106.4674,5264
26,2020,10,13,7.67,14.9,3.17,0.0,0.83,1.19,4.77,6.41,0.37,0.38,41.15304,-106.4674,5264
27,2020,10,14,6.37,11.76,3.23,0.29,1.12,1.73,6.09,8.95,0.36,0.38,41.15304,-106.4674,5264
28,2020,10,15,-2.13,4.06,1.89,0.11,0.59,1.18,3.36,6.1,0.36,0.38,41.15304,-106.4674,5264
29,2020,10,16,1.79,9.26,2.5,0.0,0.98,1.29,5.0,6.42,0.36,0.38,41.15304,-106.4674,5264
30,2020,10,17,4.97,9.46,4.46,0.73,1.05,1.37,5.38,6.61,0.37,0.38,41.15304,-106.4674,5264
31,2020,10,18,3.91,9.99,4.52,0.57,0.86,1.32,4.53,6.49,0.37,0.38,41.15304,-106.4674,5264
32,2020,10,19,5.95,12.63,4.15,0.14,0.79,1.12,4.23,5.62,0.37,0.38,41.15304,-106.4674,5264
33,2020,10,20,4.33,10.6,4.58,0.53,0.78,1.25,4.1,6.15,0.37,0.38,41.15304,-106.4674,5264
34,2020,10,21,6.81,14.52,3.66,0.0,0.73,1.3,4.25,6.62,0.36,0.38,41.15304,-106.4674,5264
35,2020,10,22,1.98,7.89,3.11,0.31,0.62,0.84,3.17,4.65,0.36,0.38,41.15304,-106.4674,5264
36,2020,10,23,-2.92,4.62,1.71,0.48,0.41,0.79,2.48,4.51,0.36,0.38,41.15304,-106.4674,5264
37,2020,10,24,2.32,9.33,3.3,2.14,0.91,1.48,4.54,7.19,0.37,0.38,41.15304,-106.4674,5264
38,2020,10,25,-11.42,-3.1,1.95,15.61,0.79,1.02,3.61,5.27,0.38,0.38,41.15304,-106.4674,5264
39,2020,10,26,-13.99,-7.36,1.16,0.83,0.56,0.88,2.49,3.96,0.37,0.38,41.15304,-106.4674,5264
40,2020,10,27,-6.61,3.9,1.89,0.96,0.67,1.03,1.69,2.59,0.43,0.38,41.15304,-106.4674,5264
41,2020,10,28,-1.69,6.18,3.42,0.03,0.6,0.77,1.95,3.25,0.45,0.39,41.15304,-106.4674,5264
42,2020,10,29,-0.02,7.9,3.6,0.0,0.66,0.98,3.01,4.38,0.42,0.4,41.15304,-106.4674,5264
43,2020,10,30,1.58,8.9,3.3,0.18,0.74,1.04,3.71,4.87,0.41,0.4,41.15304,-106.4674,5264
44,2020,10,31,0.8,7.95,2.75,0.24,0.8,1.16,3.74,5.19,0.39,0.4,41.15304,-106.4674,5264
45,2020,11,1,2.22,12.08,2.44,0.0,0.79,1.15,3.55,5.03,0.38,0.4,41.15304,-106.4674,5264
46,2020,11,2,4.01,15.48,2.44,0.0,0.59,0.77,2.83,3.28,0.38,0.4,41.15304,-106.4674,5264
47,2020,11,3,5.3,14.3,3.3,0.0,0.68,1.03,3.25,4.45,0.38,0.4,41.15304,-106.4674,5264
48,2020,11,4,5.19,14.28,4.03,0.0,0.76,1.12,3.2,4.47,0.38,0.39,41.15304,-106.4674,5264
49,2020,11,5,4.58,15.23,3.23,0.0,0.67,1.0,3.17,4.06,0.38,0.39,41.15304,-106.4674,5264
50,2020,11,6,6.05,13.33,3.3,0.4,0.75,1.32,3.63,5.72,0.38,0.39,41.15304,-106.4674,5264
51,2020,11,7,6.26,12.17,5.19,4.5,0.65,0.98,3.27,4.51,0.41,0.39,41.15304,-106.4674,5264
52,2020,11,8,-1.86,1.69,2.62,1.56,0.95,1.55,4.2,6.74,0.41,0.4,41.15304,-106.4674,5264
53,2020,11,9,-4.35,-0.68,2.56,3.88,0.32,0.88,1.7,3.48,0.38,0.4,41.15304,-106.4674,5264
54,2020,11,10,-8.89,-5.88,1.71,0.89,1.41,1.94,5.83,7.8,0.38,0.4,41.15304,-106.4674,5264
55,2020,11,11,-7.65,-3.51,2.08,0.48,0.98,1.52,4.06,6.31,0.38,0.4,41.15304,-106.4674,5264
56,2020,11,12,-10.85,-7.36,1.53,5.53,1.07,1.48,4.31,5.7,0.38,0.4,41.15304,-106.4674,5264
57,2020,11,13,-5.27,1.01,2.32,1.42,1.4,1.99,5.73,7.69,0.38,0.4,41.15304,-106.4674,5264
58,2020,11,14,-7.7,-2.99,2.5,10.39,1.62,2.05,6.39,8.02,0.38,0.4,41.15304,-106.4674,5264
59,2020,11,15,-6.88,-2.04,2.75,3.47,1.42,1.9,5.64,7.22,0.38,0.4,41.15304,-106.4674,5264
60,2020,11,16,-3.25,1.39,3.66,2.19,0.84,1.03,3.64,4.34,0.45,0.4,41.15304,-106.4674,5264
61,2020,11,17,-0.89,5.37,3.36,0.01,0.85,1.02,3.73,4.3,0.47,0.41,41.15304,-106.4674,5264
62,2020,11,18,2.9,8.64,4.33,0.3,1.16,1.81,5.15,7.39,0.47,0.42,41.15304,-106.4674,5264
63,2020,11,19,0.15,4.99,3.85,1.54,0.96,1.26,3.83,5.23,0.45,0.42,41.15304,-106.4674,5264
64,2020,11,20,-1.38,5.21,2.93,0.05,0.4,0.62,1.59,2.46,0.42,0.43,41.15304,-106.4674,5264
65,2020,11,21,-3.22,3.26,2.44,0.0,0.67,1.3,2.68,4.84,0.41,0.43,41.15304,-106.4674,5264
66,2020,11,22,-4.26,4.81,1.4,0.12,0.52,0.81,2.11,3.38,0.41,0.43,41.15304,-106.4674,5264
67,2020,11,23,-0.37,5.61,4.33,2.08,0.77,1.29,3.05,5.01,0.42,0.43,41.15304,-106.4674,5264
68,2020,11,24,-4.68,0.08,2.44,1.87,0.65,1.05,2.45,3.82,0.41,0.43,41.15304,-106.4674,5264
69,2020,11,25,-5.31,2.18,2.01,0.0,1.21,1.57,4.66,5.84,0.41,0.42,41.15304,-106.4674,5264
70,2020,11,26,-7.65,-1.37,1.95,0.33,0.71,1.04,2.44,3.55,0.41,0.42,41.15304,-106.4674,5264
71,2020,11,27,-8.24,1.41,1.53,0.01,0.7,1.02,2.2,2.7,0.41,0.42,41.15304,-106.4674,5264
72,2020,11,28,-5.52,4.44,2.01,0.03,0.84,0.99,2.84,3.45,0.41,0.42,41.15304,-106.4674,5264
73,2020,11,29,-7.68,-0.53,1.83,0.13,0.54,0.83,1.88,3.27,0.41,0.42,41.15304,-106.4674,5264
74,2020,11,30,-6.06,2.09,1.53,0.0,1.14,1.52,4.32,5.34,0.41,0.42,41.15304,-106.4674,5264
75,2020,12,1,-7.7,-4.33,2.01,3.14,1.03,1.48,3.59,5.02,0.41,0.42,41.15304,-106.4674,5264
76,2020,12,2,-11.92,-5.14,1.34,0.14,0.76,0.9,2.32,2.84,0.41,0.42,41.15304,-106.4674,5264
77,2020,12,3,-8.73,1.26,1.28,0.01,0.85,1.08,2.38,2.92,0.41,0.42,41.15304,-106.4674,5264
78,2020,12,4,-4.25,5.58,2.14,0.52,0.68,0.91,1.91,2.43,0.42,0.42,41.15304,-106.4674,5264
79,2020,12,5,-2.88,6.18,2.01,0.69,0.8,1.2,2.09,2.93,0.43,0.43,41.15304,-106.4674,5264
80,2020,12,6,-3.63,5.4,1.89,0.0,0.86,1.16,2.96,3.87,0.42,0.43,41.15304,-106.4674,5264
81,2020,12,7,-2.35,7.48,1.71,0.0,0.76,1.02,2.22,3.04,0.42,0.43,41.15304,-106.4674,5264
82,2020,12,8,-2.98,7.21,1.46,0.0,0.84,1.15,3.2,3.77,0.41,0.43,41.15304,-106.4674,5264
83,2020,12,9,-2.27,6.51,1.59,0.12,0.87,1.35,3.4,4.66,0.41,0.43,41.15304,-106.4674,5264
84,2020,12,10,-2.45,3.37,2.2,0.32,0.61,1.04,2.04,3.25,0.41,0.43,41.15304,-106.4674,5264
85,2020,12,11,-7.43,-4.2,2.32,1.42,0.62,0.91,2.25,3.48,0.41,0.43,41.15304,-106.4674,5264
86,2020,12,12,-11.2,-7.24,1.71,2.08,0.74,1.29,2.53,4.29,0.41,0.43,41.15304,-106.4674,5264
87,2020,12,13,-12.38,-6.32,1.28,1.96,1.13,1.7,3.82,5.63,0.41,0.43,41.15304,-106.4674,5264
88,2020,12,14,-9.81,-4.58,1.77,4.6,1.05,1.37,3.51,4.65,0.41,0.43,41.15304,-106.4674,5264
89,2020,12,15,-12.32,-7.34,1.65,1.31,1.3,1.8,4.02,5.89,0.41,0.43,41.15304,-106.4674,5264
0,2020,7,3,27.18,35.03,9.89,0.83,1.55,3.39,2.23,5.01,0.18,0.3,32.44398,-105.7263,5265
0,2020,10,22,11.28,20.79,2.26,0.01,1.3,2.89,2.85,6.43,0.23,0.34,37.18409,-107.5516,5266
1,2020,10,23,10.01,18.83,2.81,0.0,1.06,2.45,2.3,5.49,0.23,0.34,37.18409,-107.5516,5266
0,2020,10,23,21.49,29.0,4.76,0.0,1.62,3.46,2.34,4.62,0.12,0.46,33.28999,-110.4602,5267
1,2020,10,24,20.49,27.06,4.82,0.0,1.82,4.11,2.71,5.55,0.12,0.46,33.28999,-110.4602,5267
2,2020,10,25,18.14,24.4,6.9,0.74,3.37,6.52,5.13,9.16,0.12,0.46,33.28999,-110.4602,5267
0,2021,1,11,-0.21,7.49,1.83,0.0,1.56,3.17,2.8,4.66,0.31,0.41,34.28727,-110.1817,5268
1,2021,1,12,-0.85,7.27,1.28,0.0,1.25,2.11,2.33,3.1,0.31,0.41,34.28727,-110.1817,5268
0,2020,6,13,20.44,27.98,4.15,0.0,6.28,10.15,8.74,13.55,0.35,0.4,41.59737,-109.1488,5269
1,2020,6,14,15.98,25.28,4.7,0.0,4.5,6.67,6.05,9.05,0.35,0.4,41.59737,-109.1488,5269
2,2020,6,15,18.82,28.38,4.27,0.0,3.2,6.3,4.37,8.47,0.35,0.4,41.59737,-109.1488,5269
3,2020,6,16,16.42,23.22,5.98,2.59,4.25,8.13,5.86,10.8,0.38,0.39,41.59737,-109.1488,5269
4,2020,6,17,10.09,16.73,4.58,0.76,5.28,7.54,7.08,9.84,0.4,0.4,41.59737,-109.1488,5269
0,2020,8,29,22.9,29.85,6.41,0.35,0.67,1.13,2.22,3.68,0.3,0.45,41.27607,-111.7788,5270
0,2020,8,6,23.24,30.63,7.51,0.38,2.23,3.47,3.2,4.69,0.35,0.4,34.01837,-108.3051,5271
0,2020,8,3,23.12,31.97,5.43,0.0,2.46,4.34,3.77,5.7,0.33,0.41,41.0,-115.45,5272
0,2020,7,13,29.17,36.04,6.84,0.1,4.29,7.64,6.17,10.17,0.23,0.38,35.53223,-113.4238,5273
0,2020,5,3,19.17,28.35,4.39,0.0,3.01,4.99,4.45,6.63,0.34,0.4,34.6167,-106.386,5274
0,2020,7,19,33.24,41.08,4.52,0.01,1.68,3.74,2.32,4.77,0.12,0.36,36.97321,-113.9201,5275
0,2020,6,22,26.69,35.9,4.7,0.0,1.48,3.18,2.5,4.66,0.19,0.3,32.97548,-105.7437,5276
0,2020,8,22,20.04,29.55,4.58,0.0,1.79,2.98,3.65,5.37,0.34,0.39,40.94938,-105.7075,5277
1,2020,8,23,20.01,29.98,6.41,0.03,0.78,1.6,1.88,3.1,0.34,0.39,40.94938,-105.7075,5277
0,2020,7,28,23.2,28.94,9.7,1.04,1.07,1.84,2.05,3.69,0.41,0.45,41.08061,-111.7464,5278
0,2020,11,2,19.19,28.73,3.42,0.2,3.4,5.23,5.07,7.03,0.09,0.36,36.82414,-113.5499,5279
1,2020,11,3,19.02,28.15,4.15,0.06,2.02,3.6,3.17,4.95,0.09,0.36,36.82414,-113.5499,5279
2,2020,11,4,18.34,27.73,4.21,0.0,1.23,2.83,2.25,3.99,0.09,0.36,36.82414,-113.5499,5279
3,2020,11,5,19.62,29.51,3.48,0.0,2.62,4.34,4.13,5.73,0.09,0.36,36.82414,-113.5499,5279
4,2020,11,6,20.5,27.85,3.11,0.01,4.96,7.38,7.12,10.09,0.09,0.36,36.82414,-113.5499,5279
5,2020,11,7,10.75,16.67,4.46,0.88,4.85,6.52,6.78,8.83,0.1,0.36,36.82414,-113.5499,5279
6,2020,11,8,4.79,8.01,3.6,4.19,4.08,7.59,5.95,10.38,0.19,0.36,36.82414,-113.5499,5279
7,2020,11,9,3.42,8.62,2.75,0.15,1.29,2.25,1.98,2.81,0.27,0.36,36.82414,-113.5499,5279
8,2020,11,10,4.43,11.29,2.2,0.0,0.95,1.61,1.45,2.21,0.28,0.36,36.82414,-113.5499,5279
0,2020,11,7,10.75,16.67,4.46,0.88,4.85,6.52,6.78,8.83,0.1,0.36,37.24603,-113.6133,5280
1,2020,11,8,4.79,8.01,3.6,4.19,4.08,7.59,5.95,10.38,0.19,0.36,37.24603,-113.6133,5280
2,2020,11,9,3.42,8.62,2.75,0.15,1.29,2.25,1.98,2.81,0.27,0.36,37.24603,-113.6133,5280
3,2020,11,10,4.43,11.29,2.2,0.0,0.95,1.61,1.45,2.21,0.28,0.36,37.24603,-113.6133,5280
4,2020,11,11,6.94,13.85,2.26,0.0,1.12,2.01,1.78,2.71,0.27,0.36,37.24603,-113.6133,5280
5,2020,11,12,8.15,16.62,2.26,0.0,2.48,3.88,3.85,5.1,0.27,0.36,37.24603,-113.6133,5280
0,2020,6,10,15.84,24.89,3.42,0.0,1.99,3.46,3.08,4.67,0.31,0.41,37.9717,-111.4594,5281
1,2020,6,11,20.38,29.33,2.99,0.0,2.26,3.98,3.26,5.2,0.28,0.41,37.9717,-111.4594,5281
2,2020,6,12,23.48,31.01,2.93,0.0,3.76,6.66,5.42,9.16,0.26,0.4,37.9717,-111.4594,5281
3,2020,6,13,19.48,27.1,2.38,0.0,5.26,8.56,7.83,12.09,0.23,0.4,37.9717,-111.4594,5281
4,2020,6,14,18.45,28.1,2.38,0.0,3.09,5.5,4.75,7.38,0.23,0.4,37.9717,-111.4594,5281
5,2020,6,15,21.48,30.27,2.81,0.0,3.73,6.5,5.52,8.95,0.21,0.4,37.9717,-111.4594,5281
6,2020,6,16,21.31,28.92,4.09,0.0,5.92,8.88,8.7,12.45,0.2,0.4,37.9717,-111.4594,5281
0,2020,10,12,10.87,18.64,6.29,0.02,1.31,2.45,2.51,3.95,0.21,0.38,41.43181,-121.5122,5282
1,2020,10,13,14.01,23.85,6.9,0.0,1.64,4.02,2.97,6.77,0.21,0.38,41.43181,-121.5122,5282
2,2020,10,14,11.68,19.64,4.58,0.0,1.69,2.8,3.34,4.61,0.21,0.38,41.43181,-121.5122,5282
0,2020,7,5,27.07,35.52,5.98,0.0,2.46,4.69,3.65,6.12,0.31,0.38,35.03178,-112.4984,5283
0,2020,5,21,18.95,27.91,2.62,0.0,1.79,3.36,2.6,4.42,0.39,0.49,33.29364,-110.4563,5284
0,2020,5,24,14.46,24.25,3.48,0.0,1.87,2.81,3.21,4.38,0.39,0.46,34.36528,-110.8452,5285
0,2020,9,17,19.47,28.26,4.39,0.03,2.55,4.71,3.75,6.8,0.24,0.35,35.11769,-108.7047,5286
0,2020,8,3,26.46,35.37,7.63,0.06,2.38,3.98,3.74,5.91,0.35,0.42,34.30161,-110.2014,5287
1,2020,8,4,25.62,34.26,6.59,0.0,2.57,4.21,4.1,6.18,0.33,0.42,34.30161,-110.2014,5287
0,2020,10,17,17.51,27.83,2.62,0.0,1.48,2.7,2.73,4.41,0.22,0.39,34.33055,-110.83305,5288
0,2020,7,3,18.27,27.46,6.1,0.03,0.37,1.14,2.14,2.47,0.49,0.52,40.49292,-111.4097,5289
1,2020,7,4,19.61,27.13,5.37,0.04,0.18,0.73,2.01,2.81,0.49,0.52,40.49292,-111.4097,5289
2,2020,7,5,19.67,27.54,4.88,0.0,0.49,1.13,1.98,2.84,0.48,0.52,40.49292,-111.4097,5289
3,2020,7,6,20.07,28.9,4.88,0.0,0.41,1.12,2.42,3.48,0.48,0.52,40.49292,-111.4097,5289
0,2020,7,20,27.59,35.28,4.39,0.0,1.95,4.48,2.77,6.26,0.14,0.34,39.17313,-111.7798,5290
1,2020,7,21,22.15,26.63,7.02,0.01,1.74,2.99,2.66,4.09,0.14,0.34,39.17313,-111.7798,5290
2,2020,7,22,21.07,26.15,8.42,2.9,1.48,2.7,2.48,3.84,0.19,0.34,39.17313,-111.7798,5290
3,2020,7,23,20.62,28.58,9.09,3.33,2.12,3.05,3.29,4.26,0.27,0.34,39.17313,-111.7798,5290
4,2020,7,24,20.94,28.9,8.42,1.15,1.59,2.81,2.53,3.8,0.32,0.34,39.17313,-111.7798,5290
5,2020,7,25,22.58,28.89,7.93,0.06,1.3,2.56,2.18,3.75,0.3,0.34,39.17313,-111.7798,5290
6,2020,7,26,24.05,30.58,7.81,0.0,1.45,2.71,2.2,3.59,0.28,0.34,39.17313,-111.7798,5290
7,2020,7,27,22.92,29.86,9.46,3.31,1.69,3.36,2.6,4.6,0.27,0.34,39.17313,-111.7798,5290
8,2020,7,28,24.24,31.72,8.18,0.06,1.89,4.07,2.82,5.6,0.33,0.34,39.17313,-111.7798,5290
0,2020,6,28,24.01,31.55,5.92,0.0,3.45,5.08,5.36,7.55,0.23,0.32,33.39371,-105.7251,5291
0,2020,5,26,17.94,27.42,4.39,0.0,1.2,1.78,2.53,3.82,0.38,0.44,37.60281,-113.0992,5292
0,2020,5,16,18.51,27.58,4.33,0.15,1.81,4.15,2.83,6.13,0.26,0.41,35.66833,-105.6378,5293
0,2020,2,4,-3.92,1.23,1.34,0.0,3.84,5.85,5.59,7.97,0.46,0.45,35.12872,-112.5969,5294
0,2020,8,30,17.74,26.18,4.27,0.0,3.07,6.05,4.57,8.03,0.31,0.38,40.8095,-115.785667,5295
1,2020,8,31,15.71,23.8,4.21,0.0,3.45,7.26,4.89,9.78,0.31,0.38,40.8095,-115.785667,5295
0,2021,3,13,-1.96,5.08,1.89,0.54,3.72,6.41,5.37,8.26,0.4,0.39,39.47177,-115.8559,5296
1,2021,3,14,2.42,9.9,2.14,0.0,2.06,3.87,3.16,4.8,0.4,0.4,39.47177,-115.8559,5296
2,2021,3,15,1.72,8.36,3.05,2.87,4.34,7.59,6.05,9.73,0.4,0.4,39.47177,-115.8559,5296
3,2021,3,16,0.76,6.04,3.48,1.88,2.75,4.38,3.61,5.98,0.41,0.4,39.47177,-115.8559,5296
4,2021,3,17,3.76,11.51,3.11,0.0,2.11,3.82,3.04,4.88,0.4,0.4,39.47177,-115.8559,5296
0,2020,6,28,16.44,22.86,7.57,3.28,0.09,0.3,3.48,5.41,0.51,0.52,40.71635,-111.2932,5297
1,2020,6,29,6.58,12.36,4.46,1.95,0.18,0.84,2.23,3.29,0.52,0.52,40.71635,-111.2932,5297
0,2020,7,26,27.2,35.3,4.58,0.0,1.02,2.84,1.5,4.27,0.14,0.33,40.381583,-116.96665,5298
0,2020,6,20,16.01,24.88,4.88,0.0,1.34,2.95,2.59,5.87,0.49,0.51,38.04766,-119.0813,5299
0,2020,7,4,22.08,30.24,5.49,0.0,1.38,2.31,2.69,4.38,0.33,0.41,37.67118,-113.0797,5300
1,2020,7,5,23.73,32.07,4.39,0.0,1.16,2.06,2.17,3.87,0.31,0.41,37.67118,-113.0797,5300
0,2020,5,14,18.46,24.94,4.76,0.0,2.3,4.45,3.5,5.88,0.35,0.39,32.03894,-110.0949,5301
0,2020,10,14,23.54,33.38,2.14,0.0,2.12,4.8,3.25,6.51,0.12,0.46,33.35497,-110.4588,5302
0,2020,2,13,6.8,13.08,3.05,0.0,0.68,1.2,1.71,3.08,0.58,0.59,36.55454,-118.7403,5303
1,2020,2,14,5.66,11.6,3.66,0.0,0.43,0.91,1.31,2.88,0.58,0.59,36.55454,-118.7403,5303
2,2020,2,15,6.29,12.93,3.97,0.0,0.49,0.83,1.38,3.01,0.58,0.59,36.55454,-118.7403,5303
3,2020,2,16,7.36,14.01,4.64,0.0,0.57,0.88,1.6,3.59,0.58,0.59,36.55454,-118.7403,5303
4,2020,2,17,6.83,13.83,3.72,0.0,0.59,1.19,1.27,2.08,0.57,0.59,36.55454,-118.7403,5303
5,2020,2,18,5.88,11.26,3.36,0.0,0.73,1.11,1.91,3.74,0.57,0.59,36.55454,-118.7403,5303
6,2020,2,19,5.02,11.39,2.81,0.0,0.73,1.3,1.85,3.23,0.57,0.58,36.55454,-118.7403,5303
7,2020,2,20,5.43,14.32,2.56,0.0,0.69,1.33,2.24,2.88,0.56,0.58,36.55454,-118.7403,5303
8,2020,2,21,5.62,13.48,3.3,0.02,0.48,1.2,2.14,2.7,0.56,0.58,36.55454,-118.7403,5303
9,2020,2,22,2.15,5.22,4.7,6.38,0.3,0.63,1.22,1.99,0.59,0.58,36.55454,-118.7403,5303
10,2020,2,23,5.34,12.86,4.21,0.75,0.46,1.01,1.42,2.84,0.58,0.59,36.55454,-118.7403,5303
11,2020,2,24,6.82,15.52,3.3,0.02,0.73,1.27,1.89,2.62,0.57,0.59,36.55454,-118.7403,5303
12,2020,2,25,7.76,17.79,3.3,0.0,0.68,1.23,2.05,2.9,0.57,0.58,36.55454,-118.7403,5303
13,2020,2,26,8.75,15.3,3.23,0.0,0.82,1.28,2.09,3.02,0.56,0.58,36.55454,-118.7403,5303
14,2020,2,27,11.32,18.42,3.6,0.0,0.67,1.2,1.72,2.92,0.56,0.58,36.55454,-118.7403,5303
15,2020,2,28,11.28,16.99,3.54,0.0,0.62,1.06,1.64,3.45,0.56,0.58,36.55454,-118.7403,5303
16,2020,2,29,6.87,11.86,4.03,0.02,0.62,0.9,1.84,3.46,0.56,0.57,36.55454,-118.7403,5303
17,2020,3,1,0.1,5.23,3.6,0.76,0.35,0.66,1.92,3.72,0.56,0.57,36.55454,-118.7403,5303
18,2020,3,2,1.99,9.8,2.08,0.0,0.62,0.79,3.37,4.67,0.55,0.57,36.55454,-118.7403,5303
19,2020,3,3,6.96,18.8,3.3,0.0,0.47,1.01,2.39,4.18,0.55,0.57,36.55454,-118.7403,5303
20,2020,3,4,8.78,17.63,3.72,0.0,0.66,1.09,2.21,3.41,0.55,0.57,36.55454,-118.7403,5303
21,2020,3,5,12.22,18.82,4.27,0.0,0.61,1.01,1.76,3.35,0.55,0.56,36.55454,-118.7403,5303
22,2020,3,6,9.73,16.8,4.88,0.0,0.66,0.95,2.02,3.26,0.55,0.56,36.55454,-118.7403,5303
23,2020,3,7,3.16,7.15,4.46,0.07,0.53,0.94,2.1,3.54,0.55,0.56,36.55454,-118.7403,5303
24,2020,3,8,2.98,9.16,4.15,0.01,0.34,0.63,1.41,3.73,0.55,0.56,36.55454,-118.7403,5303
25,2020,3,9,4.63,12.15,3.23,0.0,0.52,0.98,1.67,3.45,0.55,0.56,36.55454,-118.7403,5303
26,2020,3,10,4.69,13.75,4.33,3.9,0.55,1.04,2.46,4.55,0.56,0.56,36.55454,-118.7403,5303
27,2020,3,11,6.12,11.99,5.25,1.95,0.57,1.07,1.59,2.29,0.56,0.56,36.55454,-118.7403,5303
28,2020,3,12,6.95,15.44,4.39,0.03,0.66,1.1,2.13,2.96,0.55,0.56,36.55454,-118.7403,5303
29,2020,3,13,5.7,10.1,5.13,0.34,0.52,0.88,2.25,4.24,0.55,0.56,36.55454,-118.7403,5303
30,2020,3,14,2.71,7.68,4.58,2.98,0.52,0.8,2.53,4.0,0.55,0.56,36.55454,-118.7403,5303
31,2020,3,15,1.51,6.33,4.27,4.63,0.47,0.77,2.4,3.99,0.57,0.57,36.55454,-118.7403,5303
32,2020,3,16,0.48,7.13,4.03,24.9,0.51,0.9,2.7,5.58,0.64,0.59,36.55454,-118.7403,5303
33,2020,3,17,-2.7,2.11,2.44,0.71,0.62,0.94,1.88,3.2,0.59,0.59,36.55454,-118.7403,5303
34,2020,3,18,-1.26,4.97,2.81,0.04,0.55,0.89,1.82,3.41,0.59,0.59,36.55454,-118.7403,5303
35,2020,3,19,-1.11,3.4,3.6,2.8,0.41,0.7,1.67,3.62,0.6,0.59,36.55454,-118.7403,5303
36,2020,3,20,1.87,8.48,3.42,0.35,0.37,0.73,1.41,2.73,0.6,0.6,36.55454,-118.7403,5303
37,2020,3,21,2.91,8.05,4.39,1.84,0.54,0.9,1.73,2.91,0.6,0.6,36.55454,-118.7403,5303
38,2020,3,22,4.31,11.09,4.52,6.38,0.5,1.05,1.81,3.37,0.61,0.6,36.55454,-118.7403,5303
39,2020,3,23,2.75,8.35,4.7,9.33,0.41,0.62,1.82,3.42,0.66,0.62,36.55454,-118.7403,5303
40,2020,3,24,2.45,8.52,4.15,0.73,0.48,0.84,1.95,4.22,0.62,0.62,36.55454,-118.7403,5303
41,2020,3,25,-0.42,5.37,3.48,7.72,0.48,0.84,2.08,4.23,0.64,0.62,36.55454,-118.7403,5303
42,2020,3,26,-1.86,3.23,3.23,4.19,0.4,0.59,2.07,3.57,0.64,0.62,36.55454,-118.7403,5303
43,2020,3,27,-0.67,5.07,2.99,0.33,0.51,0.88,1.75,3.48,0.63,0.62,36.55454,-118.7403,5303
44,2020,3,28,0.88,4.9,3.72,1.07,0.39,0.97,1.19,2.23,0.63,0.62,36.55454,-118.7403,5303
45,2020,3,29,1.33,5.89,4.39,2.29,0.36,0.77,1.65,3.55,0.64,0.62,36.55454,-118.7403,5303
46,2020,3,30,4.87,11.62,4.03,0.0,0.52,0.95,1.74,3.42,0.63,0.62,36.55454,-118.7403,5303
47,2020,3,31,8.58,15.73,5.43,0.0,0.52,0.84,1.85,3.81,0.62,0.62,36.55454,-118.7403,5303
48,2020,4,1,6.55,13.51,4.27,0.01,0.68,0.88,2.24,4.53,0.62,0.62,36.55454,-118.7403,5303
49,2020,4,2,3.02,10.23,2.56,0.0,0.48,1.05,1.96,3.95,0.62,0.62,36.55454,-118.7403,5303
50,2020,4,3,4.98,11.33,3.17,0.0,0.61,1.02,2.07,4.13,0.62,0.62,36.55454,-118.7403,5303
51,2020,4,4,5.0,10.73,4.15,0.07,0.55,0.83,2.15,4.27,0.62,0.62,36.55454,-118.7403,5303
52,2020,4,5,2.66,7.26,4.88,22.39,0.45,0.74,2.62,4.29,0.66,0.62,36.55454,-118.7403,5303
